submitter_id.samples,cnv_vae_1,cnv_vae_2,cnv_vae_3,cnv_vae_4,cnv_vae_5,cnv_vae_6,cnv_vae_7,cnv_vae_8,cnv_vae_9,cnv_vae_10,cnv_vae_11,cnv_vae_12,cnv_vae_13,cnv_vae_14,cnv_vae_15,cnv_vae_16,cnv_vae_17,cnv_vae_18,cnv_vae_19,cnv_vae_20,cnv_vae_21,cnv_vae_22,cnv_vae_23,cnv_vae_24,cnv_vae_25,cnv_vae_26,cnv_vae_27,cnv_vae_28,cnv_vae_29,cnv_vae_30,cnv_vae_31,cnv_vae_32,label_cnv
TCGA-A2-A0CT-01,2.0539155,-2.2677548,-0.67980206,0.017749622,-0.59914887,0.5333267,-0.2134904,-0.03971596,1.0560094,1.3903406,-0.57630914,0.14511096,-2.0573077,-1.1889157,-0.13414116,0.8725536,1.0181744,0.081488885,-0.42137796,0.5725608,0.99165446,0.06264556,-0.21251649,-1.7539052,-0.32957983,1.1921662,-0.75304574,0.9040101,-0.46488288,1.8857787,0.6208652,0.7760079,0
TCGA-A2-A0CU-01,0.40139502,-0.41845188,0.43308297,-1.0742971,-0.45730782,1.091573,0.8763094,-2.7251484,1.283554,-0.7675725,1.3693464,-0.2415382,-0.64465225,-0.7950654,1.0420629,-0.7589175,-0.5038115,-1.1084436,1.1278548,-1.1226152,0.1293537,0.15257138,-0.66914135,0.6186148,0.4341249,-1.1117783,2.2215362,2.8331816,0.77136624,1.7182015,-1.2970042,-0.020030744,1
TCGA-A2-A0CV-01,-1.4302078,-0.53046906,-0.6685885,1.1607499,-1.1889673,-1.6564952,1.6309112,0.555253,-0.36411127,0.27095985,0.8787176,0.48741615,-0.60036135,0.23243147,0.25985137,1.668591,0.020676503,0.36029974,0.1047152,-0.31317636,-0.87945324,0.32679662,-0.8873305,-0.03938019,-0.46422663,-0.24512827,0.78695583,1.5664911,1.8248254,-1.1484683,0.528929,0.9810872,0
TCGA-A2-A0CW-01,0.49008527,1.9299861,-0.8223526,-0.15277475,0.56832075,-0.5456492,2.5596042,-0.39016524,-1.7144073,0.71399033,-2.2158134,-1.3858907,0.21994193,-0.29942757,-1.1711001,0.38633943,-0.03972043,-1.3876238,-0.92306834,-1.1648746,-0.12264242,0.047123276,0.93660593,-1.4540783,-0.8342772,2.3049986,-0.8259642,1.5581717,-0.60483056,-1.195865,-3.8739638,-0.16053364,0
TCGA-A2-A0CX-01,2.068199,0.5891764,-0.3234648,-0.5116621,0.31168285,0.019991457,0.54895544,0.46765372,-1.1483035,2.0856712,1.8981776,0.6817719,0.82999134,-0.518855,0.022120386,0.9335626,-0.7261645,-0.5865413,-1.483659,-1.0981569,0.5601042,1.4078277,0.26585642,0.81997085,-0.83430153,1.2184803,0.008825459,0.2831707,-0.71838474,2.089676,0.3215561,1.6541822,1
TCGA-A2-A0D0-01,0.56454325,1.1674156,0.0895327,1.0342762,-2.141722,-0.10355447,-1.241657,-1.1115242,0.27258843,1.6354132,-0.055393476,0.12984172,-0.3277567,0.025307894,-0.574302,1.167825,-0.62848514,0.35776874,0.60793674,1.5161587,-0.81686395,-0.87962043,0.06788121,-0.2667162,-0.9339359,-1.1806365,1.2487901,0.6319849,0.9152062,-1.1476221,1.7933065,-0.9434534,0
TCGA-A2-A0D1-01,1.2825955,-0.38600254,0.3397407,1.4326316,-0.91608703,0.15385431,0.19471028,-0.17174438,-0.5215498,0.59739226,0.709164,0.7991636,0.043467104,2.7760782,-1.1492829,0.61223173,0.20389612,1.3555137,0.07202891,-1.4904219,1.0853622,-0.5777172,-0.096619904,1.3796372,0.77410364,-0.05094017,-0.4802858,1.021476,-1.6674498,1.4173667,-1.2988003,0.0726445,1
TCGA-A2-A0D2-01,-0.13046029,1.6480598,-0.0077083968,-0.09734809,-1.1656063,0.3323466,1.2510163,0.10751811,-0.15069392,1.3861829,0.5160329,2.6810799,1.8464686,-0.62098634,0.004261166,0.70843893,-1.3407618,-0.59875715,0.17776659,0.6177807,-1.0570548,0.62416613,0.612191,-0.42091805,0.6997129,0.25631237,-0.45819265,0.9011266,-0.14129944,1.544032,2.2494519,-0.5286983,1
TCGA-A2-A0D3-01,1.7934504,-0.374449,-0.633984,0.09690327,-2.3918443,-0.52068985,0.7186583,-0.592809,0.18975973,-0.88125694,0.5758939,1.2686878,0.009063397,0.13244689,1.5882174,-0.14972338,0.6250246,0.6766537,-2.000527,0.48899937,-1.8676298,-1.5608709,-0.14150184,-0.19492728,0.97799754,1.5917299,0.23982242,-0.6155378,-0.3787291,-0.42887008,-0.024761662,-0.40213874,0
TCGA-A2-A0D4-01,-0.50705737,1.9278939,0.30920967,0.0010215305,-1.0224504,0.8029512,0.09007569,-1.1850656,0.40078226,0.013522426,0.086036175,-2.3667645,1.1345444,1.0395794,-1.7354378,-1.0677422,-0.65668094,0.7760846,-0.5040411,0.41983554,-1.026664,1.4395491,0.9723431,0.83133405,1.3423018,-0.67262524,-0.7065277,0.79051,0.16164733,2.7420795,1.3547648,-0.8075595,1
