submitter_id.samples,mrna_vae_1,mrna_vae_2,mrna_vae_3,mrna_vae_4,mrna_vae_5,mrna_vae_6,mrna_vae_7,mrna_vae_8,mrna_vae_9,mrna_vae_10,mrna_vae_11,mrna_vae_12,mrna_vae_13,mrna_vae_14,mrna_vae_15,mrna_vae_16,mrna_vae_17,mrna_vae_18,mrna_vae_19,mrna_vae_20,mrna_vae_21,mrna_vae_22,mrna_vae_23,mrna_vae_24,mrna_vae_25,mrna_vae_26,mrna_vae_27,mrna_vae_28,mrna_vae_29,mrna_vae_30,mrna_vae_31,mrna_vae_32,label_mrna
TCGA-BH-A0B9-01,2.5281,-1.598319,0.34205213,0.42505646,-0.12998173,0.9574951,0.68841034,0.6891167,-0.33135357,-0.71280265,-0.4231835,0.39772248,-0.80220705,-1.4784908,1.695957,-0.97695285,0.26872978,1.2128571,-1.1738383,-1.4854628,-0.6436835,0.1786858,-0.22648187,1.0106452,0.7679893,-0.6051611,0.2979959,0.008420379,-1.108642,-0.7164972,-0.13531096,0.38891628,1
TCGA-EW-A1P5-01,0.6335463,-0.8123276,1.3227658,0.42702588,-1.1658677,-0.1044384,0.78255475,0.5325448,-1.2710432,1.7801355,1.0053686,0.6647678,0.70184827,-0.58556193,-0.31810895,-1.3242593,0.15207966,-2.248141,-1.3367088,-1.1978523,0.23245396,0.79693246,0.38181743,-0.6367868,0.49086043,-1.1581098,0.77251315,0.49303254,-1.748701,0.24072331,-2.1388443,0.36986384,1
TCGA-AO-A03P-01,0.49097195,0.43380585,0.13867232,0.051928166,-1.6559551,0.71086603,0.62595934,0.22509038,-0.22206104,-1.1744857,0.7668389,-1.2839464,-0.41482732,0.40608126,-1.8369628,-0.82426906,-0.9820897,-0.08059861,-0.02260535,-0.27792263,1.6463739,-1.4057004,0.6385562,-1.0750389,1.0381651,-0.21183896,0.4575532,-1.0574389,-0.24973889,-0.76800954,-0.045099564,-1.1928133,0
TCGA-AN-A0AS-01,-0.054943517,-0.3189428,-1.2176126,-0.790939,1.1217074,0.06328672,0.5774062,-0.7667788,1.9888669,0.7082921,-0.16167408,0.09244492,1.2897439,1.0474,-0.43168616,0.7144186,1.1189842,0.36540315,0.45458397,0.05680066,-1.5673156,0.42277637,-0.22975297,-0.25240213,0.052375603,0.2800261,-1.3907084,0.23151664,0.24286182,-1.8662144,1.9732049,0.11901099,1
TCGA-A2-A1G0-01,0.892983,-0.1880001,-0.035146177,-0.17048737,-0.92430323,-0.28402373,-0.75169414,-0.83235747,1.6892036,0.1260572,0.85265124,-0.7515744,0.264818,-0.035108786,1.1506134,-0.18626668,1.0504011,-0.25763497,0.54356,0.6605615,0.36165285,0.31796587,-0.035703674,0.2571812,-0.82557565,0.46576568,1.5087146,-0.74681216,0.8268526,1.2957649,-0.14672565,1.4477992,1
TCGA-B6-A0I8-01,1.7862983,0.38245416,-2.0642793,-0.696042,-0.9650967,-0.40268737,-1.1520872,-0.4452151,0.4119511,0.7880945,1.8412834,1.070368,0.5103176,-1.8586228,0.4521266,-0.20513055,0.57486415,-0.22161488,1.7104969,-3.5245485,1.1570021,-0.29844794,1.1709728,-1.295626,-0.3986099,-0.35289243,0.009435009,-1.0916909,1.1681597,1.3153198,-0.89410996,0.14267883,1
TCGA-A7-A4SA-01,-0.7592888,-0.29224035,-0.1469439,0.12644769,0.6947511,0.9336644,0.88403004,0.7193966,-0.45126206,-1.117837,0.67984754,-2.2337396,1.603343,-0.73211336,0.06663459,-0.74129486,-0.35322416,-1.2533951,0.24470235,-1.1309634,-0.6068334,1.366817,0.40060595,0.40461725,-0.51177996,0.30581608,-0.31626543,-0.45964137,1.6007414,1.0775294,-0.75253564,0.24363323,1
TCGA-E9-A1RC-11,0.8027736,0.5215423,-1.6821352,1.315431,-0.10232744,1.1137496,1.7308257,-0.42533988,-0.7505363,0.7893838,-0.86594015,-0.29078805,2.217107,2.1412556,-0.510384,-0.751077,0.45013875,-0.19047396,-1.9917493,-1.1417761,1.3855144,-1.1141815,0.027187904,1.3512019,-0.81641567,-0.6549755,1.1391827,-0.36297712,0.51888835,0.4521653,-0.22385512,0.7544532,1
TCGA-A7-A0DB-11,-0.8531877,1.277245,0.48478243,0.774361,-0.054209083,0.8716179,0.1513525,-0.7177132,-0.99976987,1.7684218,-0.1277934,-1.0319284,0.9504624,-0.123483226,2.3268404,0.5834468,-0.60951066,0.23499125,-0.8151478,-1.2115475,-1.4572467,-0.572209,0.85629535,1.4670756,-0.46750236,0.57361984,-0.8264542,-0.11868898,-0.44466412,-1.2247423,-0.9974641,1.631482,1
TCGA-AR-A24S-01,-0.45357352,1.1838027,-0.1257114,0.39789575,0.3355407,-2.4347823,0.045386314,0.23188616,-0.6510366,1.7326899,-0.021295547,0.5527292,0.0035211989,-0.733909,0.79111147,0.26366776,0.1271888,-0.32040825,0.22183442,0.21133024,-0.26793823,-0.73007816,0.5072097,-1.3832762,2.456523,1.1494429,1.289962,1.8715074,2.3568878,-0.9293527,-0.73088485,-0.3678393,0
TCGA-BH-A0H9-11,-1.6525133,0.70187616,0.14667284,0.7453435,-0.8835212,-0.4224261,-2.3437297,0.5159947,0.8612531,0.70602924,0.48521683,1.446636,0.6831077,-0.31776604,-0.034974657,-0.06770861,-1.1234946,1.6496981,-0.7608366,0.9109671,0.29538837,-1.1863033,0.23162216,-0.6999465,0.0940368,0.44906706,-0.09850106,0.35420007,-0.3455595,0.1259638,0.26288563,-0.08012355,1
TCGA-LD-A74U-01,0.9575479,1.1013331,0.41303968,0.7542189,-0.5322431,0.073548675,0.9889137,-0.93159133,-0.48463374,0.86328447,1.6872599,-0.49403822,0.42465496,-0.21382114,0.48059636,-0.87991315,0.860733,1.6344942,-1.1398141,-0.8893331,1.1260965,-0.640277,1.1692382,-0.24716273,0.19574256,0.15847382,0.95617604,-1.4049686,0.42018774,-0.5378715,2.2829068,0.75089586,1
TCGA-D8-A1XA-01,-1.4010175,-3.1477175,-0.10666043,-2.5287318,1.4596668,-1.231861,0.7196688,-1.4571362,-3.5895793,1.5202134,0.6850825,-0.5792939,-0.047837317,-0.08204313,-0.08343017,0.60720575,0.49152175,-0.7434061,-0.86949956,-0.060548954,-0.052040167,0.4310592,-1.4320048,-0.23213148,-0.92596906,-0.6872395,-0.92084736,-0.18912956,-0.70233256,1.5924501,-1.2818438,-0.6094872,1
TCGA-D8-A1XR-01,-0.7498861,1.2709607,-0.48988175,-1.4909647,2.2861292,1.3233796,-2.0539849,-1.1697373,-0.71525466,2.1703155,0.6456571,-0.011344304,1.4167352,0.65937114,0.79721117,-0.21117677,0.364882,-0.1714232,-1.3360611,0.93100667,0.5906068,-0.54180986,0.7435717,1.2962983,0.19434716,-0.97056,-0.7703001,1.1399673,-0.13429274,0.23588426,0.7910999,-0.07315068,1
TCGA-A8-A07Z-01,1.2062014,-0.050109636,-0.5128533,1.0896322,-0.2293747,-0.81336474,0.80205584,-1.6638169,-1.1944865,-2.1130652,0.5646917,1.4891214,0.28441635,2.4173737,0.9192429,1.1073056,0.9864604,-0.17799254,-1.3907554,0.60187364,-0.41782624,-2.1366515,1.4127278,0.44447058,-1.0101384,0.33850586,1.308205,-0.63278836,1.2187617,-0.8294085,1.7734957,-0.114600755,1
TCGA-E2-A1IJ-01,-0.14261761,-0.28438842,0.962673,-0.29413792,-0.17432985,-1.1913525,0.55561924,-0.010961869,0.5208027,0.811796,-1.5158799,-0.6604089,-0.46694642,-1.031751,-2.643911,1.9935448,-2.2584593,-0.44379088,0.717214,0.91952276,-0.37528977,-2.3235314,-0.9598457,-0.866795,-0.116123974,0.95210147,0.015195903,-0.79676414,0.46251348,0.3361223,0.5378571,-0.89042085,1
TCGA-GM-A2DH-01,-0.38028565,-0.3457694,-0.40143406,-1.4255716,1.0830656,1.2973936,0.8229872,0.596721,0.67657214,0.14830628,0.24370337,-0.57731754,-0.17876107,-0.6882907,-0.10148019,-0.3268418,0.56510466,1.3948733,-2.684668,0.45977995,-0.4586658,0.8224152,1.3261735,-1.9110832,-2.7401187,0.46018964,-1.5743872,-0.86732876,-1.6364925,-0.78920746,0.89793444,0.24005355,0
TCGA-BH-A0AY-01,0.11256089,1.6325855,0.93679017,-1.1354246,0.89393175,0.22078784,0.08967232,0.79597896,1.7291611,1.2401733,-0.5438884,-0.24997656,0.7055647,-0.05240854,0.32969633,0.54058045,2.027913,-1.0064384,0.8452436,1.2621564,-0.25998423,-1.3191619,0.021997124,-0.09328113,-0.30187967,0.1549539,0.48340675,-2.3121333,0.52299386,0.7183271,-0.08981128,3.2951748,1
TCGA-BH-A42V-01,0.10560854,0.44661045,0.3610581,0.34071356,0.52366525,-0.5335972,-0.52252805,-0.81293684,1.4514537,-1.8095093,2.1777186,0.6716652,-0.6750868,0.66399944,1.2022977,0.31546482,1.6468301,-0.023488726,0.035593927,0.7694769,-0.4282806,-0.08602033,0.34022543,0.03693536,-0.38206825,0.51079994,-1.3747452,-1.3609487,2.320592,-0.025703693,0.48842904,0.15622614,1
TCGA-B6-A0IH-01,-1.0670091,-0.17356168,-0.32116228,0.14331628,0.1160912,-0.3550856,-0.64175403,2.1035194,-0.4963484,0.7512154,0.56131625,-0.7956903,-0.93087494,-1.1494571,1.9678133,-2.0340667,0.1638955,-0.92204076,0.92405677,-1.7320359,0.7766288,-0.6945934,-1.1796943,-1.2413656,-0.35688224,1.13123,-1.3798423,0.17923391,0.7242522,1.1689671,-1.4814326,0.31044847,0
TCGA-A1-A0SH-01,-0.043203983,-1.3350441,-0.48208606,0.8165821,-0.021756789,0.18778904,-0.7714704,0.7458667,0.5521335,-1.0185804,-1.1386914,-0.2907207,-0.9739045,0.13560441,0.55537724,0.28554028,-0.5435709,0.6610113,-0.5628503,-0.13750087,-0.41734186,1.7206464,0.5147371,-0.53199327,-0.9424894,-1.4255121,-0.76439553,1.5832615,0.32570973,0.8144293,-0.15245467,-1.5949004,1
TCGA-AR-A1AQ-01,-0.47286016,0.4149367,-0.6624459,-1.1167724,0.91102266,-0.1666317,-0.3883257,-0.6846206,0.8220709,-0.7064393,-0.9964819,-0.49916303,0.7191806,-0.8489391,0.1715712,0.4182884,1.3187298,0.043158296,-1.1517171,-2.4909384,-1.6687515,-0.9940531,-0.05250302,-0.8691603,0.24313006,-0.31612572,0.7519105,-0.5624765,0.16738445,-1.6038202,-0.4065973,0.64239115,0
TCGA-A7-A0DC-01,-0.15611841,1.2412069,-0.051985316,0.8891429,1.6177728,-1.2584634,0.044008676,-1.5861729,0.7374377,-0.79618067,0.8107736,-0.954149,-1.126322,0.020616157,-0.9640639,1.0117496,0.2947337,-0.049306773,0.8774742,-1.0372579,0.1312685,-1.4379891,-0.9176527,-0.6519844,0.18847078,0.6810038,2.222115,-0.6832342,-1.8286614,-0.7532474,-1.0840883,0.39695644,1
TCGA-A8-A07P-01,-0.8330155,0.9648102,-0.22177012,-1.246119,1.2689788,0.95207214,0.67778784,-1.0282917,-0.37465084,1.3315587,-1.8200408,-0.16823876,0.5474573,-0.09187565,1.2025735,-0.5047445,-0.006907346,-2.228036,1.3123318,0.9486798,-1.0373654,0.009818089,1.5748289,-0.17866829,-0.47693983,1.2036978,-0.4006859,-0.45284405,-0.415788,-0.9124983,0.29848337,-0.07910843,1
TCGA-A1-A0SN-01,-0.7092983,-0.30222392,0.8184196,1.0294515,0.6062712,-0.6372021,-1.7120669,1.4416815,-0.4135413,1.5038724,1.1145737,-1.416688,0.96030563,-1.1471304,0.040531624,-0.9024858,-1.3396649,-1.8112731,-0.58826697,0.46436134,1.1569417,1.724188,1.4741465,0.21337108,-1.0654194,1.1074914,-0.7187292,1.4646218,-1.5502585,-0.9512061,1.944026,-0.2360959,1
TCGA-BH-A18T-01,-2.4836068,0.39047202,-0.626905,0.5392806,-0.37749267,0.19895364,-0.2877279,0.5584403,-0.48167217,-0.34467,1.4228191,0.66694295,-2.0622315,0.3933259,-0.3079566,1.3265833,0.2222542,1.9682811,-1.973845,1.719213,0.6853633,-0.44877443,-0.58065367,0.2552209,3.0036047,-0.26270735,-2.3489594,1.7703965,0.033110823,-0.36285087,1.9633238,1.9482256,1
