submitter_id.samples,cnv_vae_1,cnv_vae_2,cnv_vae_3,cnv_vae_4,cnv_vae_5,cnv_vae_6,cnv_vae_7,cnv_vae_8,cnv_vae_9,cnv_vae_10,cnv_vae_11,cnv_vae_12,cnv_vae_13,cnv_vae_14,cnv_vae_15,cnv_vae_16,cnv_vae_17,cnv_vae_18,cnv_vae_19,cnv_vae_20,cnv_vae_21,cnv_vae_22,cnv_vae_23,cnv_vae_24,cnv_vae_25,cnv_vae_26,cnv_vae_27,cnv_vae_28,cnv_vae_29,cnv_vae_30,cnv_vae_31,cnv_vae_32,label_cnv
TCGA-A1-A0SQ-01,-0.3682985,0.30797374,0.5432652,-0.41353643,-0.59770113,-2.0465422,-0.44429705,1.6557415,1.2782401,-0.17279923,-0.07556081,1.5148256,-0.92661464,-0.7627431,-0.21276185,0.55997807,-1.5970695,-0.5429322,-0.82053435,0.23149085,-0.29901424,-1.0897534,-0.2975794,-2.2113657,1.1080222,0.6001766,0.45185712,0.4650428,-0.2183555,-1.2255276,0.83189905,0.8119821,1
TCGA-A2-A04N-01,0.5699797,0.5464101,0.46857753,1.0566516,-0.29898572,-0.6217403,0.46150303,-0.6307721,-0.17509699,-0.45543134,-0.085621655,0.13447857,0.52464813,-0.3814633,0.43372506,-1.2757317,0.6169939,0.77072173,-0.12459953,0.48387384,-0.9272348,0.05249521,0.46611682,-0.041805252,1.5906806,-0.7649546,0.23515603,-0.33585548,-1.126637,-0.97131985,0.28462762,-1.0239999,0
TCGA-A2-A04P-01,-0.44730493,0.19505806,0.5160159,0.5106051,-0.19421282,-0.49013367,1.1990759,-0.041900814,0.36234412,-0.7530426,-0.87640196,-0.32155925,-0.3121121,-0.57936645,0.567185,-0.5551759,-0.33098426,-0.73139626,1.3361661,-0.79123247,0.4875028,-0.6679623,0.4174829,-0.50868493,0.7934947,0.44797236,0.1306583,-0.9156351,0.90050644,1.1494516,0.01301454,0.28658113,1
TCGA-A2-A04Q-01,-0.00080004334,-0.6668576,-0.5370234,0.14726272,0.9083459,-0.28014272,-1.2424765,0.07019602,-0.29450542,-0.40173286,0.49218538,-0.1289877,-0.019078761,1.3973446,1.0011001,0.25695166,0.8278747,-1.6559215,-3.7042432,0.33036685,-0.30172467,-0.9974469,-0.36903355,0.3815987,1.0564443,-0.46333322,0.7507051,-0.5764607,-0.02738288,0.2795947,-0.39767182,0.48919085,0
TCGA-A2-A04R-01,2.3271613,-0.78827333,-0.53997743,0.30865502,-0.55488026,0.68351257,0.3418698,-0.4965595,0.33055645,0.4843682,0.5890766,-0.11025643,-3.7877893,-0.8731703,-0.39930725,-0.26815858,0.071951866,-0.8420483,-1.5395293,-1.4874725,-0.058876246,-0.73365617,0.20682812,0.09459375,-0.41728482,1.2517678,0.8171464,0.026362099,-0.41269863,0.96931547,0.07537469,0.115564264,0
TCGA-A2-A04T-01,0.16830897,1.3236505,-0.5822039,0.604416,-0.5137824,1.0109252,-0.506828,0.2870708,-0.65668106,-0.7288881,-0.16332,-0.015537274,0.30280307,0.92060685,0.8208782,-0.3332278,-1.39209,-0.038992643,-0.838558,0.39121625,-0.80320406,1.70298,-0.33222482,-0.941813,0.70034146,-0.9272152,-0.5375202,-0.0065985583,-0.6914406,-2.4077039,0.23292927,-0.37957606,0
TCGA-A2-A04U-01,0.67727554,1.0758357,0.6208577,-1.1512989,-1.175112,0.50263506,-0.99265796,0.8586513,-1.1056905,1.2891951,0.8026614,1.1282977,1.8174404,0.9839399,0.14362857,0.41324237,-0.15333599,-2.8948984,-0.5403744,1.4706541,-0.37259397,-1.3374047,0.62087786,-1.2801449,0.21723834,-2.5208318,-0.97728515,0.727009,2.6248505,-2.3098052,-0.26662558,-1.3487937,0
TCGA-A2-A04V-01,0.40442523,0.17509359,-0.91172326,1.2538011,-0.41810143,-1.3596833,-0.3834058,0.30916584,-2.3160083,-0.98746485,-0.6229946,0.31545648,-0.95738286,-0.24689561,-0.09637843,-0.83971894,-0.21793172,0.7797314,0.00465852,1.6041093,0.24915816,-1.0499284,0.56221074,-1.2534487,-0.7915854,0.32060003,-1.152778,1.3228476,0.6799556,-2.4400105,0.66132855,0.1860231,0
TCGA-A2-A04W-01,3.4158869,-1.1847047,0.7736279,-0.4242037,1.3894955,1.2580014,0.09361625,2.5071998,-0.68562067,1.4347183,0.74787307,0.5320388,-0.9012412,0.98422307,-0.47024226,-1.244082,1.0279096,-1.5104123,0.3779912,0.45515618,-0.6651317,-0.8332437,-0.42616594,-1.1616123,0.13894525,-1.3854749,-1.2075777,2.2669299,-1.3358908,-0.92105937,-1.7625483,-0.53299224,0
TCGA-A2-A04X-01,-3.6764662,-0.3317709,0.42046967,-0.75888526,-0.4843477,1.0295469,-0.42807257,0.664953,-0.8129161,0.038680673,1.3332282,-0.15916309,-0.03385842,0.25962985,-1.8313696,-0.83339065,1.0253747,-1.9571393,0.28476286,0.91725713,0.5680062,-1.0466222,0.8826204,0.13108063,-0.9997366,-0.7143453,-1.8393483,-0.10973762,1.6150064,0.006284505,-0.0011369586,-0.9542607,1
