submitter_id.samples,cnv_vae_1,cnv_vae_2,cnv_vae_3,cnv_vae_4,cnv_vae_5,cnv_vae_6,cnv_vae_7,cnv_vae_8,cnv_vae_9,cnv_vae_10,cnv_vae_11,cnv_vae_12,cnv_vae_13,cnv_vae_14,cnv_vae_15,cnv_vae_16,cnv_vae_17,cnv_vae_18,cnv_vae_19,cnv_vae_20,cnv_vae_21,cnv_vae_22,cnv_vae_23,cnv_vae_24,cnv_vae_25,cnv_vae_26,cnv_vae_27,cnv_vae_28,cnv_vae_29,cnv_vae_30,cnv_vae_31,cnv_vae_32,label_cnv
TCGA-A2-A04P-01,0.9221297,-0.19892158,1.2085624,-0.4195345,-0.3632083,-0.95695984,-0.08057364,0.28227955,1.766214,-0.6520541,0.66731095,-1.75537,-0.39436346,1.4720895,-1.2561185,-0.52308255,2.469047,-0.76899743,0.15599445,0.7520558,-1.3708241,1.2064174,1.748056,-0.99299824,-2.4044647,1.092561,0.5806928,0.18685701,0.6175571,0.821658,1.0797607,-2.3832605,1
TCGA-A2-A04Q-01,0.69555056,0.2487187,-1.1769838,0.10896823,-0.3381706,-0.85939,-0.54875314,0.62717336,0.079929605,-1.2129309,0.9569762,-0.750932,-0.7564874,1.0053759,-0.24068493,0.057108708,2.2251313,-2.0235677,-1.1500604,0.5754469,-2.5037224,0.34155884,0.809694,-0.09931688,-1.219015,0.1547972,-0.30129617,-0.6356709,0.1861263,-0.06029494,0.9377471,-1.2219826,0
TCGA-A2-A04R-01,-0.61103845,0.33664727,-1.3598398,-0.26902825,-1.860982,-1.7525246,1.3184447,-0.54985785,-1.2448905,0.5812487,-0.8839774,-0.8133918,-1.225297,-1.1129409,-0.9965145,-0.13466325,0.057141308,1.1106143,-0.34599775,0.20895739,-2.0076852,2.619725,-1.9735372,-0.114289746,-2.058497,1.2591195,-0.033696495,-0.018271923,-1.0866803,-0.25089303,-1.3985758,-1.7137054,0
TCGA-A2-A04T-01,1.4292076,-1.7360724,2.3809054,-0.5474642,-0.35884428,-0.71283096,1.563068,1.8925428,-0.4189086,-0.5510702,1.6085422,1.0464143,-0.18997784,-0.013875514,-1.0212216,0.43654585,0.653555,-0.84088105,0.10738021,0.4093864,1.8324351,-1.1176013,1.9515111,0.29342034,-1.4737172,1.1490322,-1.1001539,2.3971531,0.39910403,0.3449505,3.0873806,0.24847633,0
TCGA-A2-A04U-01,-0.0945608,1.8790656,-0.5248276,0.7650883,-0.8678289,-1.4124777,-0.64399123,1.7797943,-3.614279,3.012066,0.48277193,1.1342963,0.70233524,-0.5875288,-0.13459776,-2.9353604,-0.16005215,1.5523068,0.50037044,-2.0727825,-0.08603463,-0.6967039,-0.73804766,0.6499826,1.9794168,-0.3637128,-2.5181153,0.6301794,-0.7962411,-1.764369,-0.11661847,-1.1309638,0
TCGA-A2-A04V-01,1.1874357,-1.6618792,1.6014086,-1.0142952,-1.585526,0.11153036,1.1473887,1.637508,0.31246322,-0.88117135,0.9239954,-0.29134834,-0.4984127,-0.46194184,-1.3474689,-0.16523647,1.1454558,-1.6979884,0.90824807,0.2139743,1.6276839,-1.7470796,1.6874216,0.22708759,-2.027759,1.318933,-0.47608572,1.9419852,0.55532545,0.4651607,1.4457071,0.25936246,0
TCGA-A2-A04W-01,-0.8819646,0.9198333,-1.4427004,0.077174634,-2.584674,0.101807445,0.8035727,0.48383784,-1.3967352,0.13147107,1.4434208,0.7438804,-1.2299023,-0.668403,0.33182052,-2.4111283,2.0827847,-1.2522055,-0.27638337,-2.5707712,-2.5778172,-2.9721334,-1.6024165,0.64511657,0.72879523,-1.0568874,-2.0313559,0.2603334,0.4583825,-2.8735406,-0.9869378,1.4123981,0
TCGA-A2-A04X-01,-0.9483495,1.8461041,-1.2404923,0.66892105,0.31847477,0.67922276,-1.2172937,-0.29458302,0.17193575,-1.3720244,-1.0791292,1.1229875,-0.8706655,-1.3403527,0.4347573,-1.5474591,-0.41393775,0.02699837,1.1284463,-2.7888374,-2.2124512,-0.7364185,-1.9038627,-0.25775313,0.7888195,-1.699439,-0.60887736,0.06931868,-1.9694146,-2.5152524,-3.3468785,0.41925603,1
TCGA-A2-A04Y-01,-0.39137334,1.996961,-0.17788273,1.512527,1.5477196,-0.32601646,0.122509405,-0.5936061,0.61678755,0.0386419,0.28326946,-0.08118439,0.6335366,0.2642637,0.6929022,-0.69957924,1.0170697,2.483819,-0.531755,-0.29691625,-1.4375592,3.6733444,0.07426199,-0.8335055,-1.769502,1.5531831,1.5141817,-1.7697135,-0.70987374,-0.99895495,-1.430633,-3.6334894,1
TCGA-A2-A0CK-01,-0.34867394,0.48303968,-0.51617897,0.06515503,-1.0527318,-0.19719742,0.52731305,0.51020867,-0.1829799,-0.29112223,1.7982147,-0.22724089,-1.1765616,0.6113169,-0.19940579,-1.5111568,1.4914194,-1.0611266,0.0021807253,-1.3653624,-1.6594009,-0.9772291,1.6735735,0.06974517,-0.4925873,0.6096344,-2.03447,-0.2702284,-0.04143826,0.12324098,1.3782623,-1.0725586,0
TCGA-A2-A0CL-01,0.49179605,1.6631329,0.9702388,0.62555563,-1.3240327,-1.1718333,0.8413946,1.7715067,0.51634914,-0.45245993,1.8153186,-0.20130202,0.21665828,1.5004964,-1.312555,-0.9425208,0.5391894,-0.04682485,0.22402355,0.39789236,0.22206092,-0.2163817,2.014988,-1.294912,-0.3419415,0.83139306,-2.0024052,0.04308951,-0.2731788,0.15004097,1.3227794,-1.9408975,0
TCGA-A2-A0CM-01,0.8390674,-2.555565,-1.6472237,-0.7978024,0.9560997,0.7434799,0.23417673,-1.4031347,-1.3759937,1.2607291,-1.6057502,-0.52994984,0.2954492,1.739525,0.6375209,3.0318465,0.40095732,1.1710025,-2.4662707,1.5604104,-0.64322793,2.985731,0.8808818,1.7297544,-1.2561913,1.2934849,1.8964889,-2.3840215,-0.1804241,2.2116168,3.458017,-0.12232448,1
TCGA-A2-A0CO-01,1.5105653,0.45860797,-0.2713787,0.53248584,0.43466052,-0.6512227,-2.2818925,0.102893546,0.42743996,-0.6485505,1.3173599,-0.14459282,-1.188378,0.034353495,2.5167682,-1.8963361,3.0582004,-1.1297926,-0.93779117,1.5990838,-2.4950516,0.48925936,0.54877746,0.850606,-2.6999643,0.70067406,1.0271719,-0.646706,2.0691118,-1.7945803,-0.35660017,-1.0881711,0
