submitter_id.samples,mrna_vae_1,mrna_vae_2,mrna_vae_3,mrna_vae_4,mrna_vae_5,mrna_vae_6,mrna_vae_7,mrna_vae_8,mrna_vae_9,mrna_vae_10,mrna_vae_11,mrna_vae_12,mrna_vae_13,mrna_vae_14,mrna_vae_15,mrna_vae_16,mrna_vae_17,mrna_vae_18,mrna_vae_19,mrna_vae_20,mrna_vae_21,mrna_vae_22,mrna_vae_23,mrna_vae_24,mrna_vae_25,mrna_vae_26,mrna_vae_27,mrna_vae_28,mrna_vae_29,mrna_vae_30,mrna_vae_31,mrna_vae_32,label_mrna
TCGA-BH-A1F0-11,-2.9907277,-1.6150014,-0.20626715,0.6158651,1.18216,0.20662776,0.22354259,1.0638045,2.1229534,1.320137,-1.3199396,-0.7741504,-1.4749477,-0.12322549,-0.9891223,-0.012727779,0.5922137,-0.051001765,0.39238417,-0.2800967,-0.8579013,0.048038766,0.72935426,-0.96244746,-0.5769999,-0.40601137,-0.31675002,-0.89806306,1.50796,0.6855007,0.6478341,1.3780297,1
TCGA-B6-A0IE-01,0.033637945,0.34621555,0.1750365,-0.16281042,0.26415077,0.4309069,0.78374684,0.35000092,-0.71483696,0.082028,0.35540763,0.62500197,0.32323003,0.84058344,0.37800106,-0.31116536,0.34768608,-0.77019244,1.2971114,1.6319921,-1.0828078,-0.22616075,1.7276894,-0.86202335,0.24003999,0.9174283,1.9443719,-1.1479337,1.6510296,-1.3491735,-0.10989385,-0.42048323,0
TCGA-A8-A07F-01,0.06923479,-0.4119823,-0.3272931,-0.43545604,1.2480526,0.6505197,-0.22901386,1.3806977,-0.3952609,1.383606,0.24839401,2.1497202,-1.1602178,-0.3323722,-0.9353781,-1.3923304,1.2504101,0.37566516,0.30380931,-0.66567767,-1.1649426,0.06269498,0.74706936,-0.9144149,0.10441471,-0.7424234,-0.56400025,3.2948027,0.21539043,-0.46968004,-0.34122798,1.498362,1
TCGA-AN-A046-01,-0.01808774,-0.92315024,-1.0945162,-0.65833116,-0.5293494,-1.0118761,-0.8040945,-0.05178727,0.3266266,-0.35592353,0.7351501,-1.3033334,1.8437067,1.6489478,0.19624892,-0.056197256,0.06196987,-1.5175595,0.52742815,0.58905566,2.048488,0.21205808,-0.22511308,0.4302124,0.2580469,-0.49148336,-0.06678422,0.008966585,0.37570956,-1.5548625,-1.0982927,0.8688495,1
TCGA-AR-A1AS-01,1.061423,0.34647167,1.4357558,-0.93240684,-0.27453113,-1.0472478,-0.7330126,0.6298601,0.018162463,0.6653604,-0.50954205,-1.432009,-0.11444475,-0.6986188,0.06665622,0.13043594,-0.6440479,0.60848236,0.3523798,-0.046937957,0.52030534,-2.2791977,-1.5544939,-0.035300896,0.67999834,0.37158084,1.1577562,-0.61233294,-1.4185574,0.09491116,0.07289028,1.6552135,1
TCGA-E2-A15T-01,0.69359285,-0.887406,-0.63558644,-0.97449017,1.2399926,-0.8910247,1.0783929,1.1456964,1.3043072,1.0918962,-0.60880774,0.68581176,0.7101079,-1.1969305,2.0909698,-0.4610295,0.9476813,-1.4163204,-0.8050659,0.06210486,-0.6757255,0.11785871,-0.1960492,-2.2455018,0.14692281,1.6031721,-1.115766,0.7222237,-0.7663651,2.0997224,-0.04383451,0.040112104,1
TCGA-GM-A2DB-01,-2.7191958,-0.7873906,-0.33366692,-0.99433935,0.1966459,0.27262574,-0.62324023,0.35224476,1.0462825,0.015320793,-0.15419441,-0.4728117,-1.5457497,-0.060677167,0.83208984,-0.45467415,0.06785046,-2.6760569,1.4146054,1.7015427,0.49913806,-0.12293497,0.4991977,0.35131168,0.38755384,-2.17832,1.806842,0.93820953,1.7758915,0.010217783,0.39432788,2.304509,0
TCGA-EW-A1PH-01,1.5473735,-1.3572245,-1.6587977,-2.6874456,-1.3939867,0.30163103,0.055556893,-0.15883066,0.8454111,0.61592484,-0.105308615,1.7629269,0.2734099,-0.31111664,-1.6051065,0.70502,2.3418686,-0.40280023,-0.40920597,-0.18322888,-0.07077645,-0.07106839,1.498055,0.4328481,-0.46463346,-2.4715056,-2.8584666,-1.5657418,0.5502367,-0.4983711,-0.24110278,-0.85672814,1
TCGA-BH-A0HP-01,-0.24067546,1.2716432,-1.6766168,0.2670288,-0.48285443,-0.40353203,-0.7726457,0.068225436,-0.6104674,-0.2014355,1.2131599,0.37286395,0.6805082,0.15597135,0.040927775,0.57026434,0.17656477,-1.2973331,0.5571267,-0.06811721,0.19137901,0.6941359,2.505566,-0.6845487,1.1722739,0.3630419,-1.4532827,0.59532815,0.3264252,-1.1346929,-0.7704265,-0.1707069,1
TCGA-AN-A0AM-01,0.17792816,-1.1968939,1.1096749,0.72435194,1.2155987,-0.46638986,0.09066945,0.126048,-0.57731,-1.5562199,0.7422235,1.1359576,-0.7490382,0.49457648,0.44056478,-1.312803,-1.6592448,1.7949417,-1.1939489,-0.18882513,-1.8593199,-0.7293663,1.8363231,-2.2863493,2.4037173,-0.8242543,-0.037038565,0.60843736,0.0810812,-0.8446685,1.4170676,-0.7525279,1
TCGA-C8-A1HG-01,-0.34812638,-1.2409905,-1.0976449,-1.0784414,1.9251733,-0.561415,-0.1359735,0.75906295,0.85890967,-1.9353422,0.20065913,1.2405807,0.9922759,-0.77910376,0.2388299,-0.24266976,-1.7479112,2.6330295,-1.5159553,-1.351172,1.9638534,0.64921474,0.7979234,0.3024003,-0.24506307,0.35753375,1.1862357,1.7557766,1.5686854,-1.5926327,0.5240588,0.90462464,1
TCGA-BH-A18L-01,1.8033152,0.051358864,0.30677772,0.6864937,0.99041456,0.5437963,0.7095497,0.38052607,0.4792104,-0.06060607,0.91361797,2.0537202,-0.24819615,1.1157947,0.86085224,0.7131693,-0.8710779,-2.8357763,1.2324722,-0.74493986,-0.607714,0.53046614,-0.35016757,-0.76230127,1.9288976,-0.45616725,-1.156628,0.8009711,-0.474114,-0.9134823,-0.5069333,-0.12320168,1
TCGA-A2-A0YI-01,-1.2244962,-0.23577675,-0.9431694,0.31999403,1.097588,0.6829854,0.91778314,1.3455701,0.048938025,-0.4720629,-0.7872252,0.5633326,0.10289355,2.492584,-0.3284781,0.8728055,1.6572547,-1.4521062,1.0371116,-0.26369065,-0.30989382,-1.7895755,-0.61646515,-2.2198167,-0.19540015,1.3902516,1.6169851,1.5378982,0.9567769,0.79459643,-1.7267841,1.5327367,1
TCGA-D8-A4Z1-01,-0.13106534,-0.04525448,1.6198828,0.5522433,0.46859643,2.219807,0.3815421,0.48535645,-0.37425402,2.2163026,2.6408074,0.25106588,1.9489607,-1.823732,-0.949756,0.9862205,0.0827092,0.4808214,1.3133012,-0.61310995,-1.3655307,0.96009433,0.89797014,-1.227339,1.5714074,-0.81542546,1.1644298,1.0676941,-0.21586423,-0.100022495,0.9200006,-1.7969141,1
TCGA-GM-A2DK-01,-0.5235603,-1.9218042,-0.774965,-1.3414205,0.21818683,-0.102501385,-0.3027874,-0.75111216,0.06608227,0.098306105,1.1333724,-1.646953,0.8022063,-0.929846,-0.7745351,1.9861263,1.0028409,1.0656404,-0.21318078,2.013629,0.842582,-0.3121764,0.2662324,0.2054318,-0.5702418,0.23028874,-0.34720677,-1.6950386,1.0695403,-0.48846552,0.4532166,-2.0199428,0
TCGA-BH-A1FD-11,0.4733118,0.32087672,0.48829824,-1.0855368,1.7056425,-0.23184563,0.44588012,0.8624546,3.0443225,0.6852372,-0.54494965,-0.2826167,1.2758282,-0.8942245,2.2766883,-0.2181356,-1.535687,-0.14855407,0.9949973,0.029219195,0.24502347,-2.046472,0.24827738,0.42318836,-0.8137709,-0.40635198,2.6223366,1.2166704,0.8881525,1.5616243,-0.24919938,-1.9007931,1
TCGA-E2-A1L9-01,-0.28140363,0.8115631,0.84119797,-0.3294174,1.0342458,0.8831835,1.0117434,-1.1066295,0.48413053,1.0061231,0.44239587,0.31952268,0.566449,0.7131081,0.011832954,0.16830213,-0.07595509,0.5594104,-2.5824263,-0.23130381,0.54945636,0.8854676,-1.0206203,0.03752114,-0.24395119,1.9012492,0.21957524,-1.1410568,-1.0412799,0.48520654,-1.3160588,0.48989624,1
TCGA-BH-A0BA-01,-0.72316194,0.07766259,-0.5216655,0.6189044,-0.23557009,1.0393168,0.80351317,-0.10104622,-0.3048423,-1.4294463,-0.17764996,-1.3909316,0.3549948,-0.14700067,-1.8504049,-0.3095909,-0.82326156,-0.8912426,1.0058684,0.3223146,-0.48124385,1.609794,-0.38288695,-1.661538,-0.9717425,-0.7553715,-0.48485625,2.3730867,1.1576515,-0.2739191,2.2294497,1.2759475,1
TCGA-C8-A12L-01,0.46767184,-1.0270305,1.2692589,-2.62369,0.82619065,-0.020257533,1.5274858,-1.4362017,0.8083317,1.1896731,-0.0777771,1.2538805,-1.017572,-0.9663015,0.9480999,-2.2898839,0.566113,-0.26178417,0.6966372,-0.9319883,0.31616294,1.4425437,0.17456816,2.2716458,-0.27838248,1.281998,3.17196,2.6428971,-0.28873366,-0.3177563,1.1559864,-0.49296373,1
TCGA-A8-A083-01,0.32598034,-0.86303484,0.12562646,2.476891,1.401336,0.7392104,-0.6958787,-0.6808381,-0.28444955,-0.44642824,0.95489824,-0.8649721,0.8420956,-0.25705254,1.3955877,1.6603961,0.49856222,-0.1284715,-0.5153867,-0.5266945,-0.4795142,-0.11802517,0.061745808,-1.427456,-1.731219,-0.6794997,1.1671377,-1.0614765,-0.7219539,-0.95780516,1.2776085,0.08697315,1
TCGA-D8-A1XY-01,0.067537375,-1.2676277,-0.7579514,1.7130747,0.3587606,-1.041085,0.71885526,0.98902947,-1.08573,0.9230296,0.4483752,1.372375,-1.8777416,-0.2576228,-1.291803,0.40622914,0.37697107,0.9811621,-1.2184538,-1.0195976,0.48829594,-1.2615944,-0.70612735,0.5969152,1.219274,1.4249746,-0.7905659,-0.19671658,-0.6178031,0.9128322,1.1214477,0.06639442,1
TCGA-AC-A2FF-11,-1.2275431,-0.6211409,0.13723755,0.25127172,1.0115082,0.2876938,0.20937,2.8461199,-1.2610765,0.70213956,-0.94930065,-0.23057467,-0.28552857,-0.3239819,0.59941155,1.8769308,-0.03038627,-0.6799874,0.058743276,-0.482792,0.79651815,0.27122474,1.4464521,-0.03794602,-0.8909153,-0.9959141,-0.6617322,-1.814936,-1.9922794,1.0923216,0.822457,-0.101117,0
TCGA-A2-A0D2-01,-1.0504092,-0.15257928,0.1439239,0.13596514,-0.4028645,-0.60494626,-2.5651815,-0.17495713,-0.19641228,1.260201,0.2735479,0.20480452,-0.93061,0.8880718,-0.41483325,-0.75925833,-0.1403241,0.83321714,-0.43635917,0.4728933,-2.3332517,0.6968654,-0.25199026,-1.3171684,-1.6491351,0.8251829,0.62841344,-1.1618097,0.9394581,0.9754066,0.14694129,-1.1321737,1
TCGA-AR-A1AL-01,-0.49495673,-0.15990146,1.125256,-0.0062203733,0.7516676,-0.31126893,-0.48828813,-0.11920215,0.29544896,0.20705357,-0.61553746,0.7061953,0.002646358,-0.3346836,-0.74765223,0.84305435,-1.9164504,1.066042,0.4698233,-0.044337876,0.47074652,0.34775567,0.49221,0.73952746,1.2891122,0.35100472,-0.6051378,-0.81023663,-0.8335852,-0.11736215,-0.7535546,-1.5852046,0
TCGA-AO-A0J6-01,-1.51558,-2.509311,-1.4960294,1.1227909,-0.47004253,0.16082808,-1.1570381,0.8494073,-0.43975818,2.4086568,-0.8613293,-0.59766066,-0.3663516,-0.14238271,-0.56299585,-1.0775529,-1.5295769,0.56562316,-0.7044677,0.40617073,-0.5282341,1.0404361,0.97687596,-0.4533302,-0.33921984,-0.25228387,0.5176075,1.0356597,0.15180881,-0.5629546,-1.1458008,0.6894533,1
TCGA-AO-A0J7-01,0.56458175,-0.4255515,0.6636375,1.4062722,-0.7529698,0.923164,0.89785093,0.23021358,0.13686241,-0.56551975,0.47510603,-1.1458547,-1.2723632,-2.3717694,1.0015451,0.9427864,0.92125934,-0.75320476,0.24176334,0.15677483,0.88547504,-0.48332188,-1.1374795,-0.44792217,1.6961937,1.2617633,1.8614022,0.29431632,0.63018644,-0.23288396,-1.1062098,-1.1256081,1
TCGA-D8-A1J9-01,0.014240268,-0.82578915,-0.51997745,1.8534442,-0.1507678,-0.9828648,-0.4167828,2.003774,0.21158844,0.92151767,-1.245715,1.2238073,-1.2911341,0.505662,-0.5184838,-0.22706686,0.41717112,0.77545446,0.664425,0.98141223,0.8339628,0.33934796,-0.32451385,-0.7782574,-0.561146,-1.1397419,-0.074763924,-2.1463618,-0.28233486,1.3835907,1.4505626,-0.9259764,1
TCGA-BH-A0B5-01,-0.5222558,-0.095888145,-1.6097697,0.41338867,-0.9804156,0.7659439,0.2916345,-0.40642926,-0.7059178,-0.63881975,0.06368146,0.92077863,1.0884048,0.23206627,0.9686521,-0.09196248,2.062185,-0.12397352,-0.245859,1.0381762,-0.7559742,-0.74976933,0.60728055,-0.95797616,0.45734787,-0.71823007,0.7647229,0.71854746,0.1750417,-0.7307043,-0.538844,-0.43655473,0
TCGA-E2-A15A-06,0.49653158,0.26495373,1.4581866,-0.6899588,0.44441628,0.46553624,0.50721276,-1.1341337,0.89268154,1.0973518,-0.31646726,0.33039606,-0.1494987,0.17149942,0.3618539,-0.0740477,-0.35527486,-1.6510856,0.49412552,2.679537,-0.27159917,0.64066905,0.42023832,-2.762183,0.9466653,-0.8463107,0.4919213,-0.73388433,0.9705926,-0.6674536,0.32198596,0.26408198,1
TCGA-E2-A15K-11,-0.6890384,1.5450451,-0.8896113,0.15190805,0.08406213,-0.03614501,-2.26325,1.2473257,0.50363207,0.6037162,0.26790267,0.5904335,1.0760926,1.106473,1.1303385,0.34568402,0.12589873,1.5945071,0.2875036,1.7136492,-0.97898036,1.9486538,1.1231774,0.28320134,-1.295244,0.9038723,1.1270294,2.0142183,-0.79429555,-0.9887133,-0.6643079,-0.27706772,1
TCGA-BH-A0B4-01,0.25863516,-0.13015367,1.3474592,-1.5338062,0.094753645,1.2526399,0.08321582,0.011306937,-1.2349546,0.22858441,0.73807526,-0.24925539,-0.16522485,-0.45851567,-0.9258683,0.70297486,0.2935352,-0.5298932,-0.9470311,0.6698517,2.2177038,-0.22247016,-0.50125843,-0.1009601,-0.2929844,0.5983879,0.37922138,-0.50927466,-1.1023073,0.8357529,-0.69092,-0.02460048,1
TCGA-AQ-A04H-01,-0.25519058,-1.5574481,-1.6862897,-1.9238957,-0.5946762,0.9885451,0.994312,1.7716433,-0.18794096,1.4744574,-1.2019502,1.0881642,0.16962326,-0.46635017,-0.27799913,0.17632952,-0.5340867,-0.79024285,-1.8042928,1.2240626,0.20235,-0.45687288,-0.5774346,0.09526891,-0.31580326,-0.17860487,0.44256893,0.4887884,-0.2832529,0.70411444,-0.10568245,0.7571934,1
TCGA-AR-A1AX-01,-0.79726213,0.37438193,-0.22869188,0.53102326,-0.798691,-2.087799,0.3687315,0.2461221,-0.49213812,1.5435271,0.19777127,1.1725954,-1.8657689,-0.187028,-1.1791664,-0.9128494,0.94581395,0.45858428,1.256274,-0.6867979,1.9997677,0.1402873,-1.3763789,0.32352024,-0.3925261,-0.35068822,0.86533076,0.80510056,-0.04250851,-1.0575416,0.6984735,-0.7329114,0
TCGA-BH-A0GZ-01,-0.59300137,-0.2674698,-0.57363105,0.24133043,-0.31075102,-0.014278365,0.7479949,1.5650959,-0.40742528,-0.108035594,0.3029219,1.1521515,-0.26989868,1.73051,0.22904047,0.44840264,1.493733,-0.9335,-0.31960228,-0.32094166,0.54534507,1.1566223,0.71016,-2.4515834,1.2696648,-0.68484783,1.3179436,0.29708982,-1.5307891,-1.0696477,-0.2702423,0.16618979,1
TCGA-B6-A0IN-01,-0.781188,0.02558695,-0.54159975,-0.49012843,0.96022904,1.3028803,-0.034277752,0.4273906,-0.39913023,1.0367504,-0.540936,1.3509474,-1.2405766,-0.09295701,0.80433494,-1.9487643,0.25647447,0.22923033,3.0507126,1.4832159,-0.6994614,0.62470984,1.4838152,1.0888159,-0.7864963,0.7137932,1.7997872,0.4937107,0.03682878,-0.6225697,-0.06178519,0.74979484,0
TCGA-BH-A1F6-01,-1.8622158,-0.6483757,-0.9821843,0.73450106,-1.6750997,-0.13007644,-0.08624183,-1.5792791,-1.8910668,0.61618745,1.3925904,0.7592386,0.014609523,-0.25813004,-0.9705994,-1.7022203,-0.7189933,1.05983,0.101729915,-0.08536002,0.12874779,-0.38437074,-0.4238116,-0.036399316,1.574347,0.04222312,0.43487993,1.3843331,-0.68024236,-1.2696061,-0.12742816,0.7543427,0
TCGA-A8-A07U-01,0.3514179,-1.0344423,0.43275523,-2.0034266,0.16381256,0.018638344,1.6635743,0.49741265,1.2493933,-1.1120546,0.23746343,0.83849925,1.2078353,0.74940926,2.0141025,1.0777618,-0.19432546,-0.13869151,-0.3330268,0.5126905,0.0786048,1.2760223,-0.17026773,0.15460658,-0.25850904,-1.5676055,-0.27872884,1.8520706,-0.74415624,0.005522914,1.8624226,2.2177036,1
TCGA-BH-A18V-01,1.1492941,-0.09770349,0.61890864,0.045603514,-1.4430902,0.49261218,-0.14017521,1.2811617,0.9924011,-0.017365834,1.4557127,0.5433296,0.14936858,0.89187866,-0.7477412,-0.048078693,2.7002306,-1.439989,-0.7461294,-0.3464687,-0.28886303,-1.6696297,-0.90313464,-1.2702008,-1.0241501,0.17581986,-1.8671176,-1.1988299,-1.288753,0.13412152,-0.8314016,-1.112321,1
TCGA-AQ-A04L-01,1.0863276,-0.7209302,0.8268969,0.16097824,-0.35467163,-1.2946904,-0.6986418,-2.4708204,1.6670189,1.1276865,-1.6034167,-0.33644688,2.642128,-0.07046869,-1.1829424,0.81003594,0.33445957,0.037738923,-1.6947311,-1.6474698,-1.9559436,-1.7330155,-0.08232723,-1.4085635,0.7271194,-2.305605,1.0201195,-0.8464205,0.36543465,-0.3870574,-1.6903472,-0.18916802,0
TCGA-AR-A1AP-01,0.5663833,-0.8350975,-0.66045445,-0.44891763,0.59016323,0.41751742,0.4072921,-2.3428597,-0.3517675,-0.103732325,-1.107752,0.4351662,-0.0054477183,0.15868877,1.2472104,1.392701,-2.1376126,-1.1308936,-0.2206148,0.26245007,0.5703251,0.46526468,1.0810658,-0.6444353,0.84123147,-0.96432817,-0.049037494,2.1570926,0.4880188,-0.99658346,0.94260377,1.2111809,0
TCGA-AC-A2QH-01,0.64461803,-1.9482155,0.6584551,1.0354491,1.7339985,-1.6880245,0.18265276,0.46625,-0.88637906,-0.1416604,-1.2089998,-1.0484992,-1.6306748,-0.20567586,-0.03679353,0.82955754,-0.82061446,1.8095106,-2.5059798,-0.6350881,-0.6566248,-1.6062757,1.0535442,-1.1352098,-0.7584782,-0.18001397,-0.53053063,1.2079377,0.064761475,-1.2421912,1.3337903,1.0156025,1
TCGA-AR-A24M-01,0.117054865,1.9125777,-0.009889484,1.241806,-0.13581963,-1.0451183,-0.34116283,-0.6461128,-1.2400428,0.43376544,1.2700711,1.1251795,0.072625965,1.9430814,-0.029716218,0.84050316,0.49280858,-0.35799956,0.06663789,-0.28995883,0.56965923,-1.1141032,0.85559165,-1.5026898,-0.8408357,0.4892942,-0.63203347,-0.6716235,-1.8000228,0.3108481,0.90829176,-0.94698775,0
TCGA-AR-A2LQ-01,0.08940367,0.61880094,0.3510082,1.8933794,-0.35757545,-2.864348,0.73691213,-0.1483495,-0.51556116,-0.36910996,0.12119829,-0.4157097,0.0039100116,-0.80020577,1.4937686,-0.6099336,-0.263543,0.88909256,1.439869,-0.78735185,-0.5809155,-0.7818628,0.8978055,-1.6785666,1.7214566,-0.042112853,0.35354647,-0.27744636,1.0436732,-0.17861216,0.48945448,1.0564268,1
TCGA-AC-A62Y-01,-0.008347373,0.69929475,0.6304991,0.42986542,-0.37582383,-0.11904959,-0.4276208,-1.1323221,2.152873,0.7587712,1.0409031,0.6998582,0.17910284,0.025423493,-0.43804342,1.18041,-0.68729043,-0.013180281,0.3700515,1.8096409,1.3839221,0.5628414,0.44243965,0.24694374,-0.58124083,-2.5561855,-0.34262756,-0.36407655,0.5054355,3.2452233,0.6358209,1.1768038,1
TCGA-BH-A0DQ-11,-0.074803405,0.89067215,-0.29959506,1.0959988,-0.4395944,0.65569067,-0.3360832,1.3152583,-0.10627905,0.037020903,-1.1581993,0.9382059,0.07042427,-0.33609322,-0.6625059,0.9161932,0.98771113,1.9492342,-0.17299305,-0.5448948,0.38875195,-1.458327,-0.19947918,0.038892478,0.60154426,0.053243723,1.2629483,-1.0904896,-0.38372847,0.8797686,-0.90483326,0.6131385,1
TCGA-BH-A0HO-01,-0.75338805,1.3445753,0.37246153,0.17273681,1.210236,-0.7172518,-0.0015353635,0.37340963,-0.56248826,-0.559323,-0.1508666,-0.2677707,1.3454565,-1.5325456,-1.6251237,1.3028584,1.2300066,0.21360761,1.3598462,-1.2717164,2.3740215,-0.8822913,1.2925278,1.0872029,-1.3568382,0.95000285,0.6283051,-0.42250067,-0.0831668,-0.84142375,1.0562608,0.73519224,1
TCGA-EW-A1OV-01,0.86921895,-0.20123892,0.20133562,-0.32890022,-1.8339761,1.7749687,0.88808227,-0.28692555,-1.9364545,-0.12524919,-0.2822346,-1.9223232,0.6170312,-0.114134565,1.2536265,0.033788294,2.1509001,0.92047435,-0.40491706,1.1979685,-0.5602373,-0.59299946,0.90538025,0.43346024,-0.549898,1.9157006,0.45277584,-1.281067,-0.41177717,-0.05548629,0.69895744,0.0065977904,1
TCGA-A2-A0CK-01,-0.01874701,-0.14125454,-1.3556435,0.8656526,-0.5249239,-0.27145684,-0.36771223,-1.2744335,-0.88726294,-0.8077333,-1.081323,-0.3808355,-0.080765486,-1.474076,-1.1843684,0.44456097,-0.21047474,0.09550613,-0.645865,-0.68533075,0.7604805,-0.07646056,-0.29740155,-1.3654447,1.1875387,-0.14477292,-2.3817387,-1.1624537,0.59929127,-0.88715196,1.7159163,0.38591707,0
TCGA-E2-A1L8-01,0.7770675,0.5133432,0.098357156,0.3686687,-0.8247127,1.8879242,-0.46356508,0.412873,0.48688903,0.2037965,-0.1324532,-1.5978599,0.34273976,1.0949893,-0.073868506,-0.1553499,-0.30324444,-1.2007809,-1.8065175,-0.70206714,-0.017804619,-0.28736696,1.5432057,1.7532243,2.5122163,-0.5435385,-0.44459143,-0.5821292,-0.76621675,0.3236246,0.6605684,0.32577068,0
TCGA-EW-A1PG-01,1.1614597,1.9164937,1.1715577,-0.12292289,-0.3210198,-0.66555643,1.1476239,0.96618074,0.21136379,1.2090943,0.6007307,0.35914105,0.34530354,-1.4682549,-0.6657083,0.20614864,2.26541,1.398688,-0.892125,-0.42801917,-0.94555414,0.4236877,-1.3764966,-0.8436177,1.1315583,0.76500016,0.44491813,-3.2122505,-0.71282566,-0.56133366,0.17596747,-0.17849348,1
TCGA-E2-A14Q-01,-0.9387472,0.20935313,-0.96915567,1.3324941,-0.87728447,1.4937456,1.0242686,1.4769207,0.32061493,-0.5717056,-0.30120948,1.0155107,-0.02645129,-0.33249944,0.053024452,-0.3566176,-1.1653324,0.31638607,-0.335506,1.9445531,-0.40850368,-0.07708337,1.1374147,-1.3383018,-1.2770532,0.33155903,0.69438803,0.94232374,0.23096311,-1.1224567,1.4589411,-0.60737693,1
TCGA-EW-A1OY-01,-0.022958968,0.93511206,0.94024837,-0.761294,-0.19832557,-0.83276194,0.49088928,-2.4968808,2.013072,-0.89651006,0.69744486,-1.1075557,0.050772253,-0.084010035,1.4735866,-0.3086995,2.677354,-0.3854967,0.6656406,0.5866398,-1.3618709,-0.19741282,0.4943186,-2.0614722,0.731646,1.2333401,1.4956157,0.65676093,1.8266585,0.7900733,1.7639877,1.3019192,1
TCGA-BH-A18H-01,0.14464739,0.7565071,0.7991144,-0.57503545,2.341043,-2.2689462,-0.6632351,-1.2605816,-1.9687983,1.1842713,0.40693933,2.2256138,0.63868773,0.8329268,0.6935776,-0.5599412,0.4236418,0.9457028,-0.89792347,0.43677866,0.85167783,0.21456325,0.56333685,-0.271034,0.13270278,1.9272555,1.1434785,0.71494865,-0.56354696,-0.026373118,-1.1514632,-0.0863777,1
TCGA-BH-A0HU-01,0.27824306,1.6359214,1.6087638,-1.7086135,-1.7321393,1.2236624,1.1869807,-0.6529901,1.7350113,0.040931575,1.4927981,-0.208919,-0.7443585,-1.4983182,-1.2917157,0.75047296,0.6325828,1.1558797,0.7881497,0.481459,-2.0637636,-0.3285544,-2.4356644,0.7903433,-0.6781667,-0.22402811,-0.03622834,-0.84030694,0.86187804,-0.75000113,0.6151757,0.60368586,1
TCGA-AO-A03R-01,-1.4132574,1.280409,0.28988704,0.79999477,0.62778157,0.42497915,0.69850594,-1.1162639,-0.41498613,-0.18164855,2.0075855,-0.25344142,-1.3476201,0.68022674,-0.31335816,0.20532674,-0.06984271,0.29249534,-1.1061597,0.9171424,-0.03161264,0.83531,-0.4047268,1.0765738,0.21915865,1.7794124,-0.31711823,-0.60201395,-1.0873287,0.9979111,1.2100831,-0.6228002,0
TCGA-A7-A26J-01,-1.4545472,1.4589297,-1.1301472,0.21623051,-0.82120365,0.67158407,1.7739881,1.0838453,0.58208454,2.2651196,-1.0692313,-1.2798961,-0.13294934,0.80813855,2.3224053,0.19365299,1.2642355,-0.066692784,1.7321738,1.0479438,-0.39605245,0.40463293,0.9007195,0.44652823,-0.38545835,-0.78217,0.5646726,0.26713493,1.4955442,-0.19059274,2.4630468,0.5904804,1
TCGA-AN-A0FS-01,-0.1975002,0.9108538,0.18184268,-0.32652295,-1.3518535,-0.21988179,0.33222824,0.30891085,-1.6471769,1.0858824,1.1306822,0.85462034,1.1049266,0.015187701,-0.6424122,1.6857986,0.1813788,1.43945,-0.76182336,0.688542,-2.0375774,-0.030376533,0.04504657,-1.5241516,-0.8416867,0.4837795,0.8028611,0.44319466,-0.55693436,-2.0407238,-1.4837323,0.8162724,1
TCGA-A2-A0ST-01,0.40472648,1.4283738,-0.23885357,0.036570344,-0.013800953,-0.31797227,-0.6367878,1.3124563,1.3834698,-0.03065896,0.14482261,0.72380143,-1.6579291,-0.6607248,1.3187244,-0.8244401,-0.32622805,-0.47242168,-2.0951233,1.5250877,-0.64854616,0.06244871,0.44557598,-1.5993098,-0.0120863505,0.8202973,2.2060764,-0.7012135,0.86505425,2.4547703,0.44786918,0.11188383,0
TCGA-D8-A27W-01,-0.5942814,-1.8558849,1.0379593,0.26074377,0.8574402,1.6019264,0.4293244,0.7772132,-0.6199499,0.69534475,0.61768353,-0.20763592,0.67520475,0.8007573,-0.33324337,1.1200618,-0.23456223,0.2779756,-1.4935857,-0.6054746,0.29147583,0.81047344,0.29590282,-0.6054943,0.07210928,-0.3464129,-0.6783267,-0.8885082,0.16971748,-0.46173525,-0.8740806,-0.21997243,1
TCGA-A2-A0SW-01,-0.7633372,0.8156245,-1.1139653,0.46904927,0.14417204,0.6468759,0.5449869,0.7491324,-1.3936211,1.1462606,-1.9607985,-0.14200282,0.07635179,-0.773784,-0.2425011,0.8469188,-0.6384304,-0.12562943,-1.3731736,-0.0843611,0.088391714,0.31139702,0.2979857,1.3244863,0.6852092,-0.2925742,0.27848047,1.1124469,-1.3307221,-0.7149971,0.12918305,2.0081327,1
TCGA-AO-A1KS-01,-0.5195377,1.2487985,-2.5965815,-0.30995423,-1.9261045,0.4179715,-1.0883569,-1.5846168,-0.7506088,-0.11222797,-2.328293,-0.20322202,1.0465671,0.7009401,1.0334315,1.4192457,-0.08297478,-1.8641502,0.10501372,-0.2615185,1.3965149,-0.0008151743,-1.5656507,-0.16601299,2.1562138,0.31221852,-1.0691494,0.48676905,1.0735611,0.37538576,-0.13132215,-0.62144357,1
