submitter_id.samples,cnv_vae_1,cnv_vae_2,cnv_vae_3,cnv_vae_4,cnv_vae_5,cnv_vae_6,cnv_vae_7,cnv_vae_8,cnv_vae_9,cnv_vae_10,cnv_vae_11,cnv_vae_12,cnv_vae_13,cnv_vae_14,cnv_vae_15,cnv_vae_16,cnv_vae_17,cnv_vae_18,cnv_vae_19,cnv_vae_20,cnv_vae_21,cnv_vae_22,cnv_vae_23,cnv_vae_24,cnv_vae_25,cnv_vae_26,cnv_vae_27,cnv_vae_28,cnv_vae_29,cnv_vae_30,cnv_vae_31,cnv_vae_32,label_cnv
TCGA-A1-A0SQ-01,1.8162179,1.1317132,-0.109347165,0.41878211,-0.3719075,-0.8879991,0.6339414,-0.97769177,0.099392444,1.6859463,0.482937,-0.3633921,1.5506877,1.7191732,-1.7998102,-0.29666024,0.7960649,0.5585866,-0.63437986,0.81042683,0.20356391,-0.20463596,-1.8040472,-0.45176312,1.6276067,-0.25245413,1.0146682,0.80340916,0.30309683,0.04052237,1.191283,0.8562427,1
TCGA-A2-A04N-01,0.82728404,-0.14783254,1.4738334,0.5425431,0.6960734,-0.2844491,-0.71197134,-0.49688426,0.14351845,-0.42802727,2.0193496,1.2292922,0.014055999,0.43512744,0.25446928,-0.3018921,-0.08553414,-1.0671791,-1.6835225,-1.4149654,0.8536576,-0.9290953,1.4443667,0.4285772,0.87399596,1.4449428,0.028001647,0.31196895,0.53604555,-0.85001594,0.8402322,0.102448225,0
TCGA-A2-A04P-01,0.6985492,-3.2019465,1.4397877,0.056410693,0.22000483,1.7223421,0.21490283,0.019548573,1.6331992,-0.038747236,1.5577959,-0.4885223,0.90975803,1.2364931,0.50436676,0.9600961,0.2195111,-0.3718609,0.25369695,1.2584479,0.3799758,-0.62607455,-0.023003638,-0.094679944,-0.5014944,-0.80898017,-0.9323285,0.3828913,-0.7744244,-0.39895806,0.8653344,0.5102219,1
TCGA-A2-A04Q-01,0.10136041,0.8780505,-1.0528994,0.5507145,-0.8840877,0.7062054,0.77665555,0.50802314,-0.70181257,-0.49009153,-0.86578035,0.1341004,1.8867048,0.81821,0.37527633,0.4097165,-0.9328821,0.9877739,0.16453573,2.253254,0.79718536,-1.4303491,0.2866704,1.0149693,2.454711,-0.6802686,-0.6024426,0.83447236,-2.0589976,0.820781,0.3924758,-0.90556663,0
TCGA-A2-A04R-01,1.3901715,0.70699906,-1.9087206,0.6707702,0.87857604,0.66188663,-0.9999977,1.5649658,1.4117216,1.2913736,0.6659374,-1.0034986,-0.40661547,-0.25550312,0.63607794,0.38346845,-0.02556919,-0.08541115,0.8270123,-0.968815,-1.3440312,0.58579576,1.0078866,0.97149676,1.0475694,-0.7098237,-0.015154641,-0.054843448,0.56995106,1.357227,-0.7863751,-0.4748524,0
TCGA-A2-A04T-01,0.043505818,-1.0314224,-1.0131075,-0.32700652,-1.4357318,0.65773255,-0.39039132,-0.73522836,-0.79785365,-1.0764469,-0.6216139,0.8594654,1.8946564,-0.73012596,-0.41955012,0.20916203,-0.5468351,-0.6862252,-0.7236749,-1.0871153,1.065536,-0.44842607,0.65639496,0.12103143,1.3477325,-0.94777167,0.55245405,-0.13686977,-1.5025482,-2.4871502,0.42220533,1.0932248,0
TCGA-A2-A04U-01,-0.048961356,0.52362365,-0.20332596,0.09985915,1.1179785,0.65596867,-2.486357,-0.0691193,-0.02265004,-1.1484789,0.5612401,0.570986,1.6811526,-0.16880287,0.37999046,-0.2536052,-0.16350244,0.6080453,-1.3964632,0.302307,0.2588261,-2.3344226,0.36383978,0.40962884,0.1785439,-1.3901415,-0.09290917,1.1726265,1.075306,-0.04417634,0.9867015,-0.8071662,0
TCGA-A2-A04V-01,-1.209483,0.6538497,0.2833514,-1.4691458,1.6373991,-1.3083605,1.0554757,1.0792309,-1.0126001,-0.70108175,0.17669168,-0.7087961,-2.0702288,0.10443644,-1.2716112,1.8790118,1.2367166,-0.1459598,-0.43387565,-1.4964507,1.661912,-0.46835893,-0.8068128,0.3861905,0.326196,0.83540916,0.4055372,1.7828069,-0.64478016,0.8877369,0.77603745,1.1959103,0
TCGA-A2-A04W-01,1.7588426,1.7053294,-1.2436161,1.3799655,0.61707675,2.2454112,0.41143632,1.19727,-0.4813121,0.98261756,0.10661713,0.4798883,1.071723,1.0291501,-0.49897325,-0.56933016,0.5725818,-1.2244481,1.5023115,-0.31585687,0.16601981,-0.9331526,0.47470608,1.2222644,1.5740769,-0.7929975,1.2898813,0.5314895,1.128994,-0.9909548,1.1516604,0.6746869,0
TCGA-A2-A04X-01,0.5241638,-0.1473805,-0.6314676,-0.7846903,0.28578457,1.0993435,-0.41700047,-1.7685491,1.1436577,2.3009832,0.80785763,0.65004975,-0.010545835,-0.47489053,-1.040803,-0.21063991,0.48226553,0.9182738,-0.73359424,0.9432571,0.4623118,1.7515035,0.83084536,0.8837495,-0.18595983,0.27902985,-0.7581605,-1.6700158,-2.8540578,0.5593984,-2.047257,-1.5355364,1
