submitter_id.samples,cnv_vae_1,cnv_vae_2,cnv_vae_3,cnv_vae_4,cnv_vae_5,cnv_vae_6,cnv_vae_7,cnv_vae_8,cnv_vae_9,cnv_vae_10,cnv_vae_11,cnv_vae_12,cnv_vae_13,cnv_vae_14,cnv_vae_15,cnv_vae_16,cnv_vae_17,cnv_vae_18,cnv_vae_19,cnv_vae_20,cnv_vae_21,cnv_vae_22,cnv_vae_23,cnv_vae_24,cnv_vae_25,cnv_vae_26,cnv_vae_27,cnv_vae_28,cnv_vae_29,cnv_vae_30,cnv_vae_31,cnv_vae_32,label_cnv
TCGA-A2-A0CO-01,2.0040886,-2.79125,1.018877,1.690577,0.90546894,-2.3580713,-3.0796418,1.6467252,-1.3503625,0.18172176,1.4929776,-0.68650734,3.4165297,-1.2442255,-0.13121286,1.1103871,-1.4196177,2.4202478,-2.0334494,-0.57713413,-0.46910626,0.57432044,-0.07579051,1.4893395,-2.3415253,-1.3950564,0.090432905,1.5495262,-2.5950105,0.11818119,1.3736473,0.10012846,0
TCGA-A2-A0CP-01,-0.32577,-3.1195087,2.1976347,-0.14079069,-0.8689434,-1.8305298,-1.1931763,2.450796,0.4858572,-0.65062475,0.98824537,1.5289149,-0.11613454,-0.112954564,0.76526535,0.06376227,-1.1536769,1.4886361,-0.6953486,-1.0182239,2.0613751,2.1463866,2.6735983,-1.104279,0.85201883,-0.7531376,-0.61427855,0.5777008,-2.4206374,-0.21152532,0.648653,-0.0760236,0
TCGA-A2-A0CQ-01,1.8132305,1.186222,-0.5891445,-0.43109685,3.8369088,-0.43124893,-2.4378572,0.57506406,-1.6505921,1.746947,2.4803972,-0.69622695,0.44592458,-2.053644,-0.3643,3.3767953,1.4282476,-0.23329327,-0.55766267,-0.6802685,-0.8873293,0.8556777,-0.28004485,-0.15772194,-1.6750444,-0.37923473,0.9328939,-0.8327093,-1.9299469,0.82486856,1.109118,-0.5318706,0
TCGA-A2-A0CR-01,1.7504675,-0.00834848,0.503506,-0.8444058,2.8913589,0.51732033,-3.2857237,0.41598707,-1.4509795,1.7867486,3.4094913,0.304276,0.05280626,-1.9659376,-1.4464751,4.6956086,0.096210524,0.46918446,-1.5931212,-0.254961,0.20937786,0.36571884,-0.78298193,-0.7586506,-0.8382221,0.027288258,1.4037068,-0.79971,-3.204865,0.31023854,2.0991008,-1.3143588,0
TCGA-A2-A0CS-01,1.7532209,0.74522185,-0.69761974,-1.0738755,3.163046,-0.60463536,-1.9864432,0.6701026,-2.3146257,1.2235621,2.1317358,-0.53073096,0.11908978,-1.3415691,-0.7143618,3.8799305,1.6825006,0.020122055,-0.79204136,-0.98707485,-0.6880369,0.40861323,-0.22999364,-0.07859197,-1.4588311,0.6902596,1.7072119,-0.77003646,-1.495193,0.26173675,1.0899394,0.2043767,0
TCGA-A2-A0CT-01,-0.63010573,-0.342973,-0.54513526,-2.4326472,-0.31132996,-0.15733331,1.1203457,-0.74667007,1.6088367,-4.1102467,-0.9623395,0.8019411,-1.8556161,0.17647095,0.78808516,-0.7718446,1.46368,-3.5253534,1.2127398,1.1570171,1.1718,0.000926733,1.5285323,-1.7397058,1.6268572,0.031139519,0.72044283,-0.11916529,1.372638,0.09325385,-1.3262708,1.6416866,0
TCGA-A2-A0CU-01,-0.1764234,-2.8500676,-0.17733029,0.15991002,-1.4452374,-3.5010154,0.651566,0.51237094,1.0620795,-2.806094,-1.0694892,0.2919071,-0.6250214,0.8815237,1.8447769,-1.3867364,0.984558,0.39549217,0.9575763,0.85418564,1.5630667,-0.124072134,1.367561,-0.75998086,1.222979,-1.37762,-0.77690244,0.6533349,-0.20919791,-1.049815,-1.1574134,3.2463808,1
TCGA-A2-A0CV-01,-0.7410387,-0.4692282,2.7914815,-1.9298692,0.3265152,1.9439683,-2.1869004,1.614911,-0.3638571,0.249082,2.4904537,0.8766925,-0.55773246,-1.5562115,-0.5685081,2.68029,-1.2528596,-1.0293763,0.4106806,-2.011856,2.0446517,0.9551924,2.5169725,-2.9525037,-0.06468151,2.087363,1.1208402,-0.3869356,-0.9449425,1.1740379,3.257356,-2.080148,0
TCGA-A2-A0CW-01,0.7262747,1.0598147,0.032168433,0.8404871,0.9509898,0.64159685,0.6040621,0.6154463,-2.4824069,1.5307996,1.3720125,2.547341,-1.1183028,-1.0950761,0.30829272,1.8817948,1.5643135,1.3443898,-0.98250985,-0.9074044,-0.22083414,1.1065925,0.14265421,0.22994156,0.37486148,-0.16637532,0.9265701,0.022690505,-2.5583613,0.18215385,-1.1682203,-2.8784838,0
TCGA-A2-A0CX-01,1.3160471,-2.881507,-0.1750439,-0.087533146,-0.34017906,-3.7491307,-0.6229797,0.48393947,0.4969582,-2.8172462,-0.3801182,-0.9361187,0.6565722,0.25046596,2.1960065,-1.2859824,1.173734,1.0327946,0.5809628,1.3515382,1.4277403,-0.117593974,1.3049432,0.71116936,0.5283153,-2.411559,-0.7187224,0.81541103,0.28746787,-1.1248058,-0.3780664,3.3142984,1
