submitter_id.samples,cnv_vae_1,cnv_vae_2,cnv_vae_3,cnv_vae_4,cnv_vae_5,cnv_vae_6,cnv_vae_7,cnv_vae_8,cnv_vae_9,cnv_vae_10,cnv_vae_11,cnv_vae_12,cnv_vae_13,cnv_vae_14,cnv_vae_15,cnv_vae_16,cnv_vae_17,cnv_vae_18,cnv_vae_19,cnv_vae_20,cnv_vae_21,cnv_vae_22,cnv_vae_23,cnv_vae_24,cnv_vae_25,cnv_vae_26,cnv_vae_27,cnv_vae_28,cnv_vae_29,cnv_vae_30,cnv_vae_31,cnv_vae_32,label
TCGA-BH-A0BR-01,-0.010120764,0.0034815688,-0.004464808,0.05645009,0.022972483,0.02844216,0.027072173,-0.14624909,0.05202082,-0.08589242,-0.06403162,-0.009194225,0.024200324,0.006054963,0.030314675,0.9805682,-0.013140008,0.07992936,0.026373686,0.024308033,-0.03179587,0.0014174767,0.023332918,-0.03538823,-0.05907523,0.11013963,-0.0891069,0.033818197,-0.08196467,0.02584403,0.006664602,0.058494434,0
TCGA-BH-A0BS-01,-0.019974008,-0.0060084667,-0.029553123,0.02427867,0.017483015,0.005220607,0.02345666,-0.0025122487,0.044042047,-0.03168363,0.021973282,0.0032625939,0.029809238,-0.03458113,-0.009314785,0.77517366,0.060391337,-0.008143209,-0.007847099,-0.009588234,0.0028292201,-0.0010278039,0.021273846,-0.03929781,-0.01451879,0.018295161,-0.014582988,0.009532716,-0.008358404,-0.013109021,-0.072062515,-0.03280688,0
TCGA-BH-A0BT-01,0.057751447,-0.018190978,0.05519068,-0.07321716,0.020322938,-0.07482053,-0.05066969,0.2141284,-0.10386959,0.073188506,0.10859069,0.002592824,-0.03519791,-0.006747891,0.042076934,-1.5516384,0.016952842,-0.074645825,0.024795825,0.04038126,0.05329882,0.03094313,-0.017119324,0.08021337,0.0911454,-0.09638005,0.11619578,-0.119490415,0.120486185,-0.049107023,0.02252542,-0.10549976,0
TCGA-BH-A0BV-01,0.0037030578,0.05878769,-0.04477832,-0.039078794,-0.048846405,-0.07989986,-0.11110812,0.017427897,0.01726282,0.0068794694,0.05834096,0.07028827,0.014465284,0.043184157,-0.005248795,0.6424438,-0.06702486,-0.12026673,0.035322055,0.033793397,-0.031905126,0.0181824,-0.04327709,0.016182812,0.050655104,-0.029474236,0.06248034,-0.098228455,0.09267701,0.036794,0.002652293,-0.009315772,1
TCGA-BH-A0BW-01,0.013631135,-0.037302494,-0.029256169,-0.0072681084,-0.021782976,-0.012024954,-0.008285095,-0.0699578,-0.036503818,-0.037885733,-0.044854656,-0.06200525,-0.016208943,-0.006552567,0.054468084,-1.1902652,0.01522629,0.08311034,-0.06638466,-0.0029731318,-0.006090533,0.005525235,-0.012348821,0.018174352,-0.03385245,0.019938223,-0.06514296,-0.00017959252,-0.17916112,0.04538422,0.10368627,-0.007272495,0
TCGA-BH-A0BZ-01,0.06096235,0.022013428,0.058042403,-0.07897595,-0.0053193383,-0.09424679,-0.07968261,0.23757824,-0.09580311,0.050358735,0.12401947,-0.026455078,-0.04482245,0.0025802804,0.04731195,-1.4732358,0.04117927,-0.12903476,0.0425561,0.032515474,0.016380358,0.015990246,0.0038073307,0.092656255,0.13375545,-0.14992288,0.08388637,-0.12436062,0.15388776,-0.051680036,0.07431817,-0.10972236,0
TCGA-BH-A0C0-01,0.023738861,-0.015932022,0.01014137,-0.045244016,-0.0024584346,-0.03868918,0.025435936,-0.032708105,-0.051525082,-0.004564503,-0.010296293,-0.04491743,-0.019209858,0.002420391,0.032034148,-1.3381221,-0.004883632,0.011484809,-0.013928456,-0.022354655,-0.007624816,-0.015493896,0.00035273493,0.029855253,-0.008545391,0.005691044,-0.017995197,-0.016252358,-0.15693364,-0.004537292,0.08343045,-0.038974896,1
TCGA-BH-A0C1-01,-0.014847919,-0.029233811,-0.016976181,-0.029156812,-0.02986763,0.0020150393,-0.06795796,0.08019727,0.033503626,-0.016275356,0.042001285,0.014893182,-0.02384555,0.028022941,-0.013715455,0.8186281,-0.0020266324,-0.015650176,-0.009074746,0.07128043,-0.0031519644,0.0233596,-0.015504902,0.02190465,0.089473076,-0.08864606,0.010591496,-0.020556707,0.17530468,-0.011769064,-0.037353836,0.041718766,1
TCGA-BH-A0C3-01,-0.017523333,-0.03617865,-0.013257506,-0.034110583,-0.006878596,0.033751413,0.093669124,-0.11155945,-0.038236585,-0.00992606,-0.07888154,0.00056018634,0.028414968,0.0037884368,-0.03229947,-0.996496,-0.014581025,0.13907737,-0.056601413,-0.06124156,-0.012518834,-0.03571173,-0.0076424386,-0.013680814,-0.09625261,0.06753715,-0.012707982,0.034121852,-0.19694515,0.04040312,0.039739765,0.015329586,0
TCGA-BH-A0C7-01,0.046140224,-0.026557146,0.017255183,-0.030338086,0.014654417,-0.04734437,0.0013334556,0.046042908,-0.079621464,-0.0058154855,0.026690967,-0.045160472,-0.02894115,-0.014818762,0.054577876,-1.401561,0.010479644,0.011378504,-0.024649521,-0.0017746016,0.012762774,0.017515767,-0.018048858,0.048596323,0.019044288,-0.023963697,0.037033003,-0.062361512,-0.05437267,-0.00781966,0.08094467,-0.03329076,0
TCGA-BH-A0DD-01,0.046221793,-0.012563704,0.05117261,-0.061990865,0.03313871,-0.05761151,-0.026057143,0.09930388,-0.09341797,0.046595715,0.07514544,-0.034725748,-0.024702068,-0.025058005,0.0490772,-1.5215118,0.022832662,-0.031995468,0.003645094,0.007891484,0.03694438,0.02772485,0.0129124615,0.067682266,0.039142318,-0.047174074,0.067912325,-0.097865,-0.006022528,-0.04599846,0.056388028,-0.061545298,0
TCGA-BH-A0DE-01,0.01899676,-0.010139702,-0.026952688,0.03923946,-0.007938903,-0.041081488,-0.014316787,0.001451557,-0.063955754,-0.045776315,-0.013011105,-0.05697382,-0.02032375,0.00078266393,0.060073543,-1.188888,0.01447466,0.060512774,-0.05956605,-0.020708255,0.0029664524,-0.005321186,0.008540684,0.016555013,0.030481644,0.024398081,0.016788077,-0.033808235,-0.12809825,0.024556212,0.06849673,-0.003275795,0
TCGA-BH-A0DG-01,0.006651759,-0.05456376,0.0017890306,0.001516752,-0.022120457,0.10128479,0.10771949,-0.21115857,-0.039107468,-0.030789146,-0.11028286,-0.03213548,0.027371172,-0.040283818,-0.011451075,-0.8321379,-0.006421536,0.1880764,-0.05492361,-0.09392672,-0.030000638,-0.025624182,-0.032886375,-0.014809785,-0.16539985,0.08601173,-0.0020215549,0.032366034,-0.24202974,0.096601,0.021306938,0.059813544,0
TCGA-BH-A0DH-01,-0.015367374,-0.012636116,-0.008140977,0.028311364,0.040303696,0.015797377,-0.005953719,0.017157009,0.04817656,-0.028069058,0.011422567,0.01891689,0.0010990016,-0.010517781,-0.0044110813,0.70825124,0.053284973,-0.022202931,-0.011251165,-0.03185486,0.0026752613,0.0059968866,0.025922114,-0.019254385,-0.0039944053,0.028207086,-0.04028048,-0.019688766,-0.0031333715,-0.038882233,-0.05444222,-0.024288936,1
TCGA-BH-A0DI-01,0.004188925,-0.041015565,0.001073298,-0.024930693,-0.009712201,0.050078347,0.07111222,-0.02324562,-0.046018805,0.033978455,-0.04992967,0.032549694,0.02992094,0.0046404107,-0.068758674,-0.8215474,-0.017196834,0.08846118,-0.03132674,-0.07009607,0.032078553,-0.008861776,-0.012489116,0.011409642,-0.09219264,0.04897023,0.038808983,-0.023974735,-0.10428639,0.021590702,0.0011767354,0.030230628,1
TCGA-BH-A0DK-01,-0.022112936,-0.055794656,-0.015356067,0.055148415,-0.026744347,0.13132639,0.10847563,-0.21205902,-0.037256923,-0.018793145,-0.13385957,-0.023395482,0.030803267,-0.06440564,-0.03196163,-0.76677036,-0.0028824508,0.20421457,-0.06452797,-0.11985236,-0.018918347,-0.014601972,-0.018191641,-0.029102473,-0.17551106,0.10071417,-0.027901847,0.048653003,-0.25789362,0.10211962,-0.005502546,0.06936206,1
TCGA-BH-A0DL-01,-0.044148818,0.03194511,0.07678658,-0.070591085,0.14341427,0.08400071,-0.087063245,-0.0050857463,0.10179967,-0.1025423,0.11215797,-0.12292448,0.05501375,0.010901655,0.10571506,0.6465476,0.028517127,-0.031837292,0.12876484,0.032120235,0.031253863,-0.012509074,0.055464115,-0.01144111,0.031078286,0.1627492,-0.0757875,0.0067480467,0.07496369,0.021870099,-0.09169959,-0.0025805812,0
TCGA-BH-A0DO-01,0.021582395,0.0482815,0.009303239,-0.00032372028,-0.01821516,-0.0530432,0.012857716,0.042896394,0.060161743,0.056606613,0.05046501,0.05112481,-0.0129550025,0.027067956,-0.047667276,0.6797937,0.0038533807,-0.055262662,-0.019537507,0.024362035,-0.05237518,0.011377145,0.02167418,0.0019984562,0.007489182,0.015867792,-0.036301408,-0.015397187,-0.025646165,-0.024161465,0.04686425,-0.013661845,1
TCGA-BH-A0DP-01,0.04844591,0.0060154814,0.04827368,-0.074817814,0.01802792,-0.086983755,-0.068080716,0.21626487,-0.110185295,0.058054052,0.12165929,-0.02454172,-0.0388661,-0.008084689,0.04983275,-1.5436033,0.04087855,-0.097887374,0.020121606,0.028564878,0.03441434,0.019594807,0.0017617291,0.072924376,0.09001172,-0.09923185,0.11299661,-0.1417709,0.12644082,-0.05519951,0.06352151,-0.10934992,1
TCGA-BH-A0DQ-01,-0.015367374,-0.012636116,-0.008140977,0.028311364,0.040303696,0.015797377,-0.005953719,0.017157009,0.04817656,-0.028069058,0.011422567,0.01891689,0.0010990016,-0.010517781,-0.0044110813,0.70825124,0.053284973,-0.022202931,-0.011251165,-0.03185486,0.0026752613,0.0059968866,0.025922114,-0.019254385,-0.0039944053,0.028207086,-0.04028048,-0.019688766,-0.0031333715,-0.038882233,-0.05444222,-0.024288936,1
TCGA-BH-A0DS-01,-0.03640963,-0.0036865454,0.030755576,-0.04601536,0.01846202,0.036425762,-0.122214876,0.08706995,0.054168228,-0.0697178,0.07684223,-0.010181904,-0.009747919,0.050410714,0.012797525,0.72784114,-0.014338709,-0.044674493,0.019357743,0.07406331,-0.019436967,0.06676188,-0.0010412687,0.031083288,0.07955421,-0.06290422,-0.012412142,0.021737155,0.14647056,-0.004609503,-0.019966992,0.037817076,1
TCGA-BH-A0DT-01,-0.033538282,-0.0050685387,0.028331812,-0.03456194,0.034169514,0.033033,-0.082374565,0.11228389,0.051174883,-0.055209078,0.09185383,-0.010290891,-0.002866026,0.052442964,-0.0030158558,0.67528254,-0.005170349,-0.08258959,0.06768516,0.07189716,0.011691559,0.03479028,0.008206541,-0.012134431,0.029501386,-0.041599907,0.026331995,-0.011105526,0.18497004,-0.028089024,-0.057337575,-0.0189376,0
TCGA-BH-A0DV-01,0.01970695,-0.015117971,0.020850595,-0.022306748,-0.027403008,0.03617437,-0.017406244,-0.04431885,0.011321131,-0.014708096,-0.024814539,-0.04368435,0.051365975,0.014801885,0.026052987,0.6965573,-0.07572442,0.0063378736,-0.0009211879,0.0010485724,-0.042804252,0.031054158,-0.0059355553,-0.01923096,0.05882383,0.015556149,-0.048244752,0.0317281,0.01888708,0.029773228,0.030082429,0.11965172,0
TCGA-BH-A0DX-01,0.0125941485,0.011588188,0.0231747,-0.0058194175,-0.009588163,0.033166364,0.040266853,-0.059707854,0.0255338,-0.036849268,-0.038036697,-0.03328288,-0.002012398,-0.008094703,-0.006983409,0.58590806,-0.04133357,0.009396769,0.023319365,-0.028661422,0.02013253,0.06042469,-0.0036938244,0.013185443,-0.00023864955,0.02934008,-0.032686573,0.003174644,0.024161264,0.01022651,-0.07659193,0.08311795,0
TCGA-BH-A0DZ-01,-0.005421102,-0.047593296,0.04487991,-0.065016516,0.011455376,0.053464487,0.13936217,-0.14173502,-0.015134897,0.0011429098,-0.07491497,-0.029841721,0.009323839,-0.011661057,0.010453096,-1.0166262,-0.036517292,0.14957112,0.007299522,-0.0523644,-0.017281841,-0.06676699,-0.024939096,-0.005814014,-0.10978132,0.0405718,-0.028324593,0.07528967,-0.26060683,0.07980072,0.04508453,0.017454283,1
TCGA-BH-A0E0-01,-0.010283098,-0.009897349,-0.0025321273,-9.0785325e-05,0.020943958,-0.0013715029,-0.029362518,-0.047057208,0.03860903,-0.0287715,0.00072649866,0.0264453,-0.014189299,0.022010144,0.011819294,0.88447154,-0.0024618134,0.00036097318,0.023326816,0.040774293,-0.02056278,-0.0035413764,-0.00325576,-0.02488458,-0.016371422,0.048236154,-0.042270098,-0.02404337,0.04415238,-0.0031864718,-0.003556842,0.012461202,1
TCGA-BH-A0E1-01,-0.033538282,-0.0050685387,0.028331812,-0.03456194,0.034169514,0.033033,-0.082374565,0.11228389,0.051174883,-0.055209078,0.09185383,-0.010290891,-0.002866026,0.052442964,-0.0030158558,0.67528254,-0.005170349,-0.08258959,0.06768516,0.07189716,0.011691559,0.03479028,0.008206541,-0.012134431,0.029501386,-0.041599907,0.026331995,-0.011105526,0.18497004,-0.028089024,-0.057337575,-0.0189376,1
TCGA-BH-A0E2-01,0.017522827,0.023043992,0.011211273,0.039791696,-0.0059680156,0.0887111,0.09280849,-0.11913975,-0.009990003,0.022692254,-0.109048836,0.005208775,0.014535073,-0.014899467,-0.023870239,-0.7107111,0.014424354,0.09431336,-0.018446533,-0.09709125,0.006625939,-0.03680035,-0.012264347,0.039293706,-0.08351993,0.031750865,-0.005366493,0.021755856,-0.21869414,0.031599335,-0.0048439074,0.07819329,1
TCGA-BH-A0E6-01,-0.045189038,-0.030493436,-0.024848644,-0.04288598,0.0012456365,-0.028457373,-0.027573485,0.10361322,0.015797053,-0.023363302,0.09973549,0.022367626,-0.039322432,0.07536327,0.004877319,0.6760927,-0.040856607,-0.037894182,0.04839772,0.041321464,0.025775481,0.015192065,-0.06568707,0.006005289,0.091767915,-0.05775196,0.11438909,-0.027766887,0.20239723,-0.004123397,-0.09187361,0.0042189825,1
TCGA-BH-A0E7-01,-0.05748509,0.06390041,0.031132098,-0.043743916,-0.015703272,-0.07220511,-0.12341272,0.025388366,0.012936536,-0.004966179,0.09928801,0.03304641,0.0034505688,0.05984467,0.031557012,0.661154,-0.038423568,-0.13420537,0.026325075,0.01944632,-0.108556435,-0.015051391,-0.009549266,0.032856166,-0.00076725334,-0.03950239,0.051264416,-0.08002135,0.05426897,0.005954914,0.060826547,-0.006902082,1
TCGA-BH-A0E9-01,-0.0069275945,-0.035854638,-0.016385797,-0.0051027015,-0.0079350285,0.02222976,-0.033633787,-0.037262466,0.03268257,-0.043025978,-0.0135572925,0.021789197,0.012134615,0.014376755,-0.011780033,0.94706964,-0.023395136,0.012117632,0.018626036,0.03920073,-0.03740258,0.011598486,-0.009172833,-0.023702381,-0.009556584,0.013341032,-0.05114003,-0.023547787,0.08008892,0.01670193,-0.0031769741,0.028090911,0
TCGA-BH-A0EA-01,-0.00861758,-0.0040736627,0.008457703,-0.007815011,0.00066359714,0.021119565,-0.0065865414,-0.03871194,0.025992606,-0.017136807,0.0051694475,-0.036355406,0.038883302,0.0046368046,0.008656738,0.70353085,-0.04959467,-0.0011035986,-0.0028022956,0.002478473,-0.03506444,0.015082266,-0.01090158,-0.036869854,0.027246036,0.031667225,-0.027323378,0.03374469,0.012892231,0.017159678,0.0033513736,0.07239321,1
TCGA-BH-A0EB-01,-0.048644274,0.06652027,-0.06529167,-0.039990492,-0.00489543,-0.020281002,0.11955059,-0.08656301,0.012770835,0.07572185,-0.15308356,-0.012272682,0.13205755,0.0016767634,-0.017793486,0.63954496,-0.0024462938,0.059711702,-0.024427703,-0.13243043,-0.038233887,-0.014613356,0.018156135,-0.03978178,-0.055298887,0.075952075,-0.018512338,0.09586169,-0.18559541,-0.009719439,-0.021736408,0.021275477,1
TCGA-BH-A0EE-01,0.036861137,0.020764383,-0.07383591,0.0581974,0.019337077,0.022923782,-0.053076793,-0.13602374,-0.027996447,-0.016812602,-0.09834681,-0.07336396,0.11774659,-0.07471364,0.16223739,-0.29751736,-0.021353498,0.2068983,-0.036501363,0.04565222,-0.039955746,0.010244552,-0.042374108,-0.0776397,-0.03329038,0.11705991,0.056453023,0.0041231774,-0.15543173,0.07291173,-0.005653912,0.08929701,1
TCGA-BH-A0EI-01,0.02872555,-0.011230959,0.051936712,-0.05547347,-0.05027185,-0.027157232,-0.064348035,0.1487971,0.017392162,0.021747192,0.072866015,0.01970756,-0.027176555,-0.013593231,0.029608002,0.63003844,-0.018005878,-0.18926191,0.05609487,0.045913048,0.021330941,-0.016166653,0.0052521173,0.0040965993,0.07623357,-0.10875214,0.058547135,-0.053952444,0.14662622,-0.02445037,0.0014264043,-0.0054290425,0
TCGA-BH-A0GY-01,-0.020560414,-0.0007042121,0.06471634,-0.03575941,-0.057897013,-0.0134304315,-0.17708991,0.17920205,0.026640419,-0.0063594375,0.12719399,0.056908205,-0.06420703,0.053315815,-0.018751988,0.6282809,0.014547557,-0.1777117,0.042860404,0.10129423,-0.051011007,-0.01785056,-0.020610726,0.0010015983,0.07480589,-0.09572659,0.054330584,-0.05802886,0.20257895,-0.061791487,-0.0040521566,-0.012614859,1
TCGA-BH-A0GZ-01,-0.07042576,-0.020702718,-0.030955348,-0.013948478,-0.077517614,0.01284337,-0.056897897,0.042934973,0.036522273,-0.015561143,0.10252645,0.034967363,-0.019429293,0.020624902,0.0013893149,0.6692685,-0.041249588,-0.12777755,0.055870816,0.08545054,-0.02235825,0.007111717,0.060274046,-0.046213537,0.09607191,-0.0521108,-0.03577931,0.01235744,0.16087131,-0.06534354,-0.01910373,-0.007992161,1
TCGA-BH-A0H0-01,-0.051421136,0.013361694,-0.046687547,0.00338196,0.041780222,-0.006948814,0.0021082265,0.025586104,-0.0198684,-0.037362285,0.025530748,0.05973792,0.026731182,0.038204815,-0.008609483,0.6905198,0.046708316,-0.027079068,0.006446438,-0.043563895,0.008354653,-0.023699831,0.0017490035,0.019306334,-0.035579465,-0.024053223,0.01764847,-0.050442357,-0.016797021,0.046413593,0.017704314,0.007616209,1
TCGA-BH-A0H3-01,-0.019974008,-0.0060084667,-0.029553123,0.02427867,0.017483015,0.005220607,0.02345666,-0.0025122487,0.044042047,-0.03168363,0.021973282,0.0032625939,0.029809238,-0.03458113,-0.009314785,0.77517366,0.060391337,-0.008143209,-0.007847099,-0.009588234,0.0028292201,-0.0010278039,0.021273846,-0.03929781,-0.01451879,0.018295161,-0.014582988,0.009532716,-0.008358404,-0.013109021,-0.072062515,-0.03280688,0
TCGA-BH-A0H5-01,-0.019974008,-0.0060084667,-0.029553123,0.02427867,0.017483015,0.005220607,0.02345666,-0.0025122487,0.044042047,-0.03168363,0.021973282,0.0032625939,0.029809238,-0.03458113,-0.009314785,0.77517366,0.060391337,-0.008143209,-0.007847099,-0.009588234,0.0028292201,-0.0010278039,0.021273846,-0.03929781,-0.01451879,0.018295161,-0.014582988,0.009532716,-0.008358404,-0.013109021,-0.072062515,-0.03280688,1
TCGA-BH-A0H6-01,-0.022449791,0.004185172,0.06853238,-0.028156452,-0.034257513,-0.026184008,-0.17073686,0.15899393,0.03290269,0.011743089,0.113727205,0.09219271,0.0083691515,0.029653963,-0.009197006,0.6511675,-0.028677255,-0.12115612,0.030828746,0.10314638,-0.06182505,0.047486056,0.014328444,0.039203256,0.068874635,-0.10255278,0.031236362,-0.041772544,0.18512227,-0.02924741,-0.012212092,-0.024198039,1
TCGA-BH-A0H7-01,0.061118007,-0.021955011,0.050883587,-0.08113543,0.008896608,-0.07628743,-0.054724086,0.20988715,-0.10076508,0.0779553,0.104243025,0.003089774,-0.022994515,-0.00028856564,0.029406598,-1.5479577,0.012935847,-0.08232614,0.024279797,0.03606791,0.052694846,0.036488865,-0.0119207855,0.07919443,0.0853836,-0.09941829,0.10891436,-0.12512496,0.12656766,-0.050575323,0.03550727,-0.110112265,1
TCGA-BH-A0H9-01,0.0024809465,0.006686596,-0.056410123,0.010707505,0.029899556,0.006118059,0.07539383,0.030015139,0.048843835,-0.018359983,0.026135154,0.023536682,0.029594105,-0.023549203,-0.011889974,0.7439047,0.097093135,-0.024348773,0.03962195,-0.025492482,0.019308884,-0.035633754,0.0062896553,-0.03950405,-0.050330304,0.020196445,0.025329676,-0.01666921,0.016081795,-0.020156093,-0.121277355,-0.08054799,1
TCGA-BH-A0HA-01,0.03563787,-0.0253759,0.04092836,0.017258756,0.023883361,0.049251378,0.055703726,-0.011075983,0.04243249,-0.011601636,-0.038546577,0.028381411,0.004156444,0.032536563,0.030914893,0.54802,-0.038292598,-0.0015810207,0.057517767,-0.0024369285,0.05150311,0.024995971,0.009564007,0.013636174,0.004347928,0.016348653,-0.014197443,-0.018603701,0.049284987,-0.0101565495,-0.05530428,0.050323293,1
TCGA-BH-A0HB-01,-0.011387154,0.041496694,0.056453463,-0.028561033,0.03503229,0.036898807,0.05823083,0.056294966,-0.076593965,0.052587233,-0.005448304,0.04555054,-0.029842015,-0.028675232,-0.050947618,-0.48824316,-0.016435742,-0.06417587,0.06565366,-0.06914609,0.057402123,-0.05298191,-0.01530776,0.06631297,0.07518745,-0.053635247,0.05672277,-0.016720045,-0.055256948,-0.01393152,-0.07130415,0.013215112,1
TCGA-BH-A0HI-01,-0.019974008,-0.0060084667,-0.029553123,0.02427867,0.017483015,0.005220607,0.02345666,-0.0025122487,0.044042047,-0.03168363,0.021973282,0.0032625939,0.029809238,-0.03458113,-0.009314785,0.77517366,0.060391337,-0.008143209,-0.007847099,-0.009588234,0.0028292201,-0.0010278039,0.021273846,-0.03929781,-0.01451879,0.018295161,-0.014582988,0.009532716,-0.008358404,-0.013109021,-0.072062515,-0.03280688,1
TCGA-BH-A0HK-01,0.012689561,0.05895461,-0.009166989,-0.016480125,-0.014846962,-0.013583645,-0.031592656,0.013427442,-0.0026666485,-0.03685222,0.0144333765,-0.013813034,-0.0023093708,0.02066141,0.014644673,0.65720236,-0.0059050024,-0.12851724,-0.0077083465,-0.0026995465,-0.049085747,-0.015662458,-0.025138086,-0.012980996,0.031417735,0.009280048,0.0064859055,-0.06600502,0.04017152,-0.041779466,-0.004591042,0.029449122,1
TCGA-BH-A0HO-01,-0.019974008,-0.0060084667,-0.029553123,0.02427867,0.017483015,0.005220607,0.02345666,-0.0025122487,0.044042047,-0.03168363,0.021973282,0.0032625939,0.029809238,-0.03458113,-0.009314785,0.77517366,0.060391337,-0.008143209,-0.007847099,-0.009588234,0.0028292201,-0.0010278039,0.021273846,-0.03929781,-0.01451879,0.018295161,-0.014582988,0.009532716,-0.008358404,-0.013109021,-0.072062515,-0.03280688,1
TCGA-BH-A0HP-01,0.0019150525,-0.037533402,-0.012655201,-0.017880715,-0.0117387585,0.016984418,-0.02852242,-0.02132454,0.028838787,-0.040133484,-0.005976692,0.016699016,0.017099086,0.016914155,-0.011732349,0.9360919,-0.021921098,0.0008320585,0.026877465,0.03965897,-0.036798906,0.009410936,-0.008940434,-0.020119725,-0.0006921217,0.00032746047,-0.040598635,-0.027053256,0.100641556,0.016153567,-0.0018141363,0.02108975,1
TCGA-BH-A0HQ-01,0.06576604,-0.005834339,0.054954108,-0.09026394,-0.0021480136,-0.09040049,-0.07453435,0.21381389,-0.10640642,0.036623828,0.12079371,-0.051494464,-0.0426954,-0.004344736,0.061091114,-1.4912097,0.038843215,-0.10962563,0.014499294,0.02251155,0.010021318,0.01105893,-0.0038225257,0.07473272,0.10349286,-0.11926169,0.10212189,-0.14539331,0.12664248,-0.03707213,0.08227102,-0.096281216,1
TCGA-BH-A0HU-01,0.016411498,-0.022369085,0.0041823955,-0.03610993,-0.0056859665,-0.028151378,0.04431386,-0.051422518,-0.057274427,-0.009296516,-0.021576725,-0.04517363,-0.0137369,-0.012053584,0.028096726,-1.3109052,-0.006564051,0.037808485,-0.013888126,-0.033312492,-0.013569783,-0.012201246,-0.005374184,0.018424334,-0.029951863,0.010960601,-0.0186535,-0.0046074428,-0.15767296,0.015365891,0.084004216,-0.038759574,1
TCGA-BH-A0HW-01,0.05737312,-0.011168359,0.0530619,-0.087804295,0.016874809,-0.08549489,-0.054911423,0.23182522,-0.10545221,0.09351813,0.122818165,0.011502825,-0.032620367,0.0014875783,0.031736422,-1.5800912,0.01608944,-0.09783753,0.035385005,0.04188759,0.06038593,0.028741416,-0.009193888,0.07626331,0.097255,-0.098442815,0.12791345,-0.13144211,0.14338115,-0.062405176,0.028690016,-0.12161727,1
TCGA-BH-A0HX-01,0.05312714,-0.013499258,0.050839838,-0.05980269,0.011130054,-0.018799111,0.022239935,0.07644083,-0.052952494,0.041971557,0.018514328,0.018749714,0.0023555197,0.020223003,-0.008851239,-1.1930096,-0.010175765,0.034560107,0.0038054902,-0.0053321645,0.055138875,0.014784712,-0.03101941,0.06968993,0.013163693,-0.04032836,0.06992665,-0.051889796,-0.013624653,-0.012976415,0.006492367,-0.022257281,1
TCGA-BH-A0HY-01,0.06331694,-0.005720673,0.041185495,-0.099895455,-0.009033959,-0.08424334,-0.05803286,0.24634008,-0.09946415,0.11691838,0.12495404,0.028531373,-0.03982758,0.0067147864,0.0047031543,-1.5532373,0.017832413,-0.11346751,0.04222215,0.046037503,0.061889756,0.020171184,-0.0037274712,0.063201666,0.10704113,-0.111226834,0.12430224,-0.12092462,0.15597838,-0.06711049,0.038191013,-0.12617554,1
TCGA-BH-A0RX-01,-0.044967547,0.027454348,-0.045122955,0.013030194,0.011034209,0.01802896,0.073041625,-0.087425284,-0.005858686,0.0031233933,-0.07484246,0.003807872,0.028526101,-0.017480467,0.0028831265,0.7164582,0.013264388,-0.017245613,0.026181193,-0.081515126,0.00082044676,-0.032415118,-0.024846053,-0.042353034,-0.06707799,0.06598323,0.020487722,0.0021463,-0.09356563,0.022586994,-0.0025593285,0.05849181,1
TCGA-BH-A0W3-01,-0.037509426,0.052501053,-0.08792734,0.01554852,0.012259681,0.00015415251,0.1537366,-0.09632892,-0.0054876767,0.06901791,-0.11302964,0.004978388,0.08972031,-0.029380027,0.026967755,0.615765,-0.019307166,0.04488481,0.038178153,-0.104857974,0.013532031,-0.0058239363,-0.021655357,-0.004728494,-0.062712096,0.07465192,0.04727075,0.08258329,-0.18774535,0.061258964,-0.014278198,0.040187195,1
TCGA-BH-A0W4-01,-0.019974008,-0.0060084667,-0.029553123,0.02427867,0.017483015,0.005220607,0.02345666,-0.0025122487,0.044042047,-0.03168363,0.021973282,0.0032625939,0.029809238,-0.03458113,-0.009314785,0.77517366,0.060391337,-0.008143209,-0.007847099,-0.009588234,0.0028292201,-0.0010278039,0.021273846,-0.03929781,-0.01451879,0.018295161,-0.014582988,0.009532716,-0.008358404,-0.013109021,-0.072062515,-0.03280688,1
TCGA-BH-A0W5-01,-0.0069764555,0.023506435,0.06727448,-0.035740264,-0.0073728375,-0.03069143,-0.13601725,0.12853739,0.024089877,-0.012630263,0.1050994,0.071548894,-0.01625115,0.046415236,0.019386044,0.61792433,-0.015363544,-0.1517444,0.033429734,0.07875485,-0.06193922,0.0051233955,-0.012590235,0.04366502,0.09430248,-0.09038783,0.03735962,-0.058675814,0.15080558,-0.046324916,0.026606744,0.02259116,1
TCGA-BH-A0W7-01,-0.033544928,0.008874359,0.04564708,-0.052141137,0.003317017,0.03828846,-0.07670557,0.09999629,0.047038946,-0.013678798,0.09358524,0.028774604,-0.026623305,0.074233405,-0.023220817,0.7032916,0.00078367814,-0.063077085,0.00449452,0.05230636,-0.015715253,0.028252844,0.0052033905,0.028797926,0.08729393,-0.059403338,0.029800523,-0.009254251,0.17421114,-0.031749226,-0.02510021,0.01872422,1
TCGA-BH-A0WA-01,-0.0776363,0.049315274,0.010711131,-0.030924775,0.0016280003,0.10041772,0.045966398,0.008903956,-0.0868161,-0.05855713,-0.036786444,0.021504581,0.024046723,0.008131231,0.004419019,-0.3846113,0.020066291,0.021356769,-0.046715066,-0.05572086,-0.042196643,-0.029711585,-0.035384063,-0.06060046,-0.011046939,0.052214645,0.053313654,0.015717607,-0.09747411,-0.0414635,-0.03451302,0.054286554,1
