submitter_id.samples,cnv_vae_1,cnv_vae_2,cnv_vae_3,cnv_vae_4,cnv_vae_5,cnv_vae_6,cnv_vae_7,cnv_vae_8,cnv_vae_9,cnv_vae_10,cnv_vae_11,cnv_vae_12,cnv_vae_13,cnv_vae_14,cnv_vae_15,cnv_vae_16,cnv_vae_17,cnv_vae_18,cnv_vae_19,cnv_vae_20,cnv_vae_21,cnv_vae_22,cnv_vae_23,cnv_vae_24,cnv_vae_25,cnv_vae_26,cnv_vae_27,cnv_vae_28,cnv_vae_29,cnv_vae_30,cnv_vae_31,cnv_vae_32,label_cnv
TCGA-A2-A0CV-01,-0.31952828,4.031286,-1.9289962,-1.6708125,-0.40627617,-1.1139853,0.78912234,-2.1329546,-0.06567122,0.102362625,-0.7655207,-1.619674,0.684087,-1.6349015,0.0310767,-0.21698487,1.8596892,-0.13622506,1.4959515,-1.538055,1.2836704,-0.54417515,-0.60686934,1.4770272,-1.8351709,2.4223776,-0.03244573,2.2311935,0.22123545,-0.6934674,0.6515212,-0.57169735,0
TCGA-A2-A0CW-01,1.1526589,-0.35694414,-0.9342158,-0.6391134,-0.22789313,-0.76462424,0.2554115,-0.073883235,0.8015364,1.383198,1.0746024,1.3797632,-0.7751013,0.114173114,0.75962377,-0.42233965,1.0026435,-0.87583864,-0.15989691,0.94516873,0.22306286,0.22714579,-0.44778922,-0.8087168,-1.5230908,0.67826617,0.92782885,-1.0764136,0.77396405,0.39891452,-2.3154109,0.93143386,0
TCGA-A2-A0CX-01,1.1032852,0.08376616,0.24520487,1.745283,0.039310575,-0.8475143,-0.24938342,-0.3495224,1.4680037,0.20731291,0.5893172,-0.30053905,-0.9733838,-0.49422756,-0.69527614,1.1916554,-0.35762644,0.54625905,0.82115775,-0.20800218,-0.6054482,-0.5993079,0.97064996,-0.37158433,-2.0603657,-0.26051605,-0.26401478,-0.21018964,-0.96779954,1.3874016,-0.31869256,-1.0099242,1
TCGA-A2-A0D0-01,1.5202507,2.1958158,0.8216047,-1.3031032,0.8522459,1.9016064,-0.11702952,-1.2909895,2.1729445,0.23170216,-0.3671046,-1.4338222,0.9112098,-0.5710698,0.2650464,-0.31300193,1.350766,-1.6248778,-0.12753445,-0.51270884,0.65239054,1.7068601,-0.9949142,-1.9058361,-0.6190753,2.1188154,0.5751159,2.2831855,-0.4247689,0.40594697,-0.35336387,-1.2830516,0
TCGA-A2-A0D1-01,1.5173643,2.1411562,1.0030317,0.17264026,1.1023557,0.57957965,-0.543617,-0.9959015,1.0619421,-0.8882998,0.6026631,-0.21357584,0.974184,0.112696774,0.11029849,0.91375023,-0.88485116,-0.21903396,0.522521,-1.2830604,1.4820275,0.19270499,-0.12971233,0.031873666,1.1223645,-0.50632143,0.17246222,-0.42996523,0.21792027,1.065829,-0.21051133,0.59687644,1
TCGA-A2-A0D2-01,-0.8664468,1.7487196,-2.4254277,0.47519797,-0.19163086,0.97789335,0.021115184,-0.6610575,0.20942453,-0.02231279,-0.5938685,0.19880854,3.5320628,0.24882212,1.1419059,0.7048453,-1.9781812,-1.4643084,-0.110367596,-1.1852534,-1.1404917,-0.45549002,-0.97675323,-0.43423653,2.273715,0.24519494,0.4424913,-1.3186103,0.9559027,-0.763462,0.5410994,2.3834834,1
TCGA-A2-A0D3-01,-1.2089906,1.9095745,0.5184343,-1.6709826,0.5844619,1.0056956,-0.32308578,-1.2140052,-0.05609785,-0.72949415,-0.20188314,0.7105314,-0.35092378,-0.2555545,0.73175585,-0.056136057,-0.9591853,0.21102569,-1.5780959,-1.6655877,-1.3313817,-0.73886186,0.5557246,-0.63743585,0.36450696,1.0175523,-1.4659371,1.1379573,-0.97343403,0.41272017,-0.37694827,0.16608846,0
TCGA-A2-A0D4-01,0.46989584,1.2466055,-0.4028627,1.9476819,1.5030339,1.6394238,-0.7555779,-1.1775329,-0.38861024,-0.05067618,0.901915,0.12996879,1.8021854,-0.20860615,0.5719124,-0.21717827,-0.11774999,-0.78506565,0.83971286,0.36107135,-0.32222027,0.37529346,0.83630306,0.058662247,0.8817385,-0.17059553,0.19936162,-0.09163442,-1.7436424,-0.5909403,-0.5443652,1.0672973,1
TCGA-A2-A0EM-01,1.4081761,-0.82518137,-0.15172094,1.5857729,3.3956568,-0.96961,-0.88754517,0.44840413,-1.1294289,-0.2757437,-0.8735296,-0.231944,-0.2322161,2.064124,1.0327806,-1.2105653,0.9207427,-0.35125136,-0.8567836,1.819505,-2.0325465,-1.0238419,-0.692612,-0.020190835,0.59711146,0.15758985,1.0545436,-1.6579549,-1.4280161,-1.5736141,0.11003056,-0.6183285,0
TCGA-A2-A0EN-01,-0.7170759,-0.09331754,0.123375446,0.79227316,-1.3210102,-0.114946544,-1.1658362,0.1602963,-0.85064644,-1.2828484,-0.48784697,-1.4662727,0.3603916,-1.2504412,0.010233432,-0.7690637,0.5372292,0.5158073,-0.64774704,-0.19293666,-2.5700977,1.1579393,0.6842402,2.754244,-0.18685047,0.94379604,-1.83255,-0.1291748,0.036360353,-0.18241775,-0.21288528,-0.59991205,0
TCGA-A2-A0EO-01,-0.8710531,-0.9952989,-0.8152198,0.57843983,-2.701463,2.1224985,-0.7394699,-0.9169735,-1.2484987,0.3378896,3.4621522,0.26127377,-0.2821394,1.80279,0.9836305,-0.24682267,0.53875864,-0.030295588,-1.9466426,1.7610716,1.5293242,1.9313574,0.4652658,1.0362922,0.39019215,0.7280897,-0.65691644,0.06960961,0.022804946,-0.43139407,-2.2640371,-1.0534809,0
